Invoice Number;Invoice Date;Order ID;Reference Number;Customer Name;Place of Supply;Invoice Status;Payment Mode;Presentment Currency;Presentment Amount;Currency;Total
INV-EU-2026-4163;15.08.2026;order_n79qj8uhwOKqtc;RCPT-EU-100163;Hanna de Vries;Munich;Paid;Card;EUR;55.33;EUR;55.33
INV-EU-2026-4164;02.08.2026;order_bDNBpmnmiiEfjc;RCPT-EU-100164;Hanna Schneider;Amsterdam;Paid;Sepa;EUR;123.70;EUR;123.70
INV-EU-2026-4165;19.08.2026;order_hn6wTyUWARWoII;RCPT-EU-100165;Bram Meyer;Vienna;Paid;Card;EUR;74.25;EUR;74.25
INV-EU-2026-4166;02.08.2026;order_GrnFoFvFdyK8o6;RCPT-EU-100166;Hanna Andersen;Munich;Paid;Card;EUR;45.06;EUR;45.06
INV-EU-2026-4167;07.08.2026;order_e7aOPmklNZJWyI;RCPT-EU-100167;Bram Novak;Munich;Paid;Card;GBP;54.14;EUR;63.08
INV-EU-2026-4168;03.08.2026;order_xTZs6De1mcJLZS;RCPT-EU-100168;Ida Fischer;Milan;Paid;Card;EUR;62.28;EUR;62.28
INV-EU-2026-4169;03.08.2026;order_3Tzs2NyTrmjngo;RCPT-EU-100169;Mila Jansen;Munich;Paid;Card;EUR;63.32;EUR;63.32
INV-EU-2026-4170;10.08.2026;order_neUOu7d4MfzdW6;RCPT-EU-100170;Elias Novak;Hamburg;Paid;Card;EUR;127.55;EUR;127.55
INV-EU-2026-4171;06.08.2026;order_se63mzq7jdiX8h;RCPT-EU-100171;Hanna Fischer;Milan;Paid;Card;EUR;78.84;EUR;78.84
INV-EU-2026-4172;16.08.2026;order_gQs37bQ02qez86;RCPT-EU-100172;Mila Bakker;Cologne;Paid;Card;EUR;37.63;EUR;37.63
INV-EU-2026-4173;06.08.2026;order_JyLhG1oTvR9huw;RCPT-EU-100173;Hanna Weber;Lisbon;Paid;Card;EUR;165.50;EUR;165.50
INV-EU-2026-4174;11.08.2026;order_4VJf68gDgFyo88;RCPT-EU-100174;Marie Andersen;Amsterdam;Paid;Card;EUR;54.52;EUR;54.52
INV-EU-2026-4175;22.08.2026;order_E90om6IgnsXM2w;RCPT-EU-100175;Sanne Fischer;Munich;Paid;Card;INR;9090.93;EUR;99.92
INV-EU-2026-4176;08.08.2026;order_EhhFDS5chicp27;RCPT-EU-100176;Lena de Vries;Amsterdam;Paid;Ideal;EUR;56.01;EUR;56.01
INV-EU-2026-4177;12.08.2026;order_udNQGSBVBMWkYC;RCPT-EU-100177;Elias Rossi;Berlin;Paid;Card;EUR;48.76;EUR;48.76
INV-EU-2026-4178;11.08.2026;order_ItUvxWE99lowOh;RCPT-EU-100178;Luca Schneider;Lisbon;Paid;Card;EUR;79.68;EUR;79.68
INV-EU-2026-4179;08.08.2026;order_66t1AZn2PL6WuU;RCPT-EU-100179;Ida Andersen;Cologne;Paid;Card;GBP;70.73;EUR;82.41
INV-EU-2026-4180;18.08.2026;order_4q96Wfycu7kkYs;RCPT-EU-100180;Lena Andersen;Amsterdam;Paid;Sepa;EUR;23.44;EUR;23.44
INV-EU-2026-4181;03.08.2026;order_FHubtYdw8UoF4f;RCPT-EU-100181;Ida Müller;Rotterdam;Paid;Sepa;EUR;146.50;EUR;146.50
INV-EU-2026-4182;23.08.2026;order_P4FCiNVW8EoIb6;RCPT-EU-100182;Marie Schmidt;Milan;Paid;Wallet;EUR;274.76;EUR;274.76
INV-EU-2026-4183;16.08.2026;order_RjDt6VruPWunhG;RCPT-EU-100183;Sanne Rossi;Berlin;Paid;Card;EUR;19.01;EUR;19.01
INV-EU-2026-4184;09.08.2026;order_mpWo2V4F9VEOmo;RCPT-EU-100184;Lukas Schmidt;Amsterdam;Paid;Card;EUR;120.12;EUR;120.12
INV-EU-2026-4185;06.08.2026;order_pBBsXChY8Rjtl0;RCPT-EU-100185;Bram de Vries;Dublin;Paid;Ideal;EUR;84.41;EUR;84.41
INV-EU-2026-4186;09.08.2026;order_C1HdHCWueENiEB;RCPT-EU-100186;Finn Müller;Amsterdam;Paid;Card;EUR;78.64;EUR;78.64
INV-EU-2026-4187;02.08.2026;order_w4Ows934Ac7FbF;RCPT-EU-100187;Noah Rossi;Rotterdam;Paid;Card;EUR;65.75;EUR;65.75
INV-EU-2026-4188;21.08.2026;order_z00htrE291VKB8;RCPT-EU-100188;Mila Fischer;Hamburg;Paid;Sepa;EUR;35.28;EUR;35.28
INV-EU-2026-4189;25.08.2026;order_sijb6FcpazO72G;RCPT-EU-100189;Marie Müller;Berlin;Paid;Sepa;EUR;25.19;EUR;25.19
INV-EU-2026-4190;22.08.2026;order_Yn2H2OPsvkWaxb;RCPT-EU-100190;Bram Bakker;Frankfurt;Paid;Card;EUR;179.51;EUR;179.51
INV-EU-2026-4191;09.08.2026;order_Ym4e9ds5XKvYgv;RCPT-EU-100191;Emilia Bakker;Amsterdam;Paid;Sepa;EUR;51.52;EUR;51.52
INV-EU-2026-4192;22.08.2026;order_dXdFfZBcxeZViF;RCPT-EU-100192;Emilia Novak;Lisbon;Paid;Ideal;EUR;90.51;EUR;90.51
INV-EU-2026-4193;14.08.2026;order_pvqnWgIHludMtY;RCPT-EU-100193;Lukas Weber;Berlin;Paid;Wallet;EUR;74.14;EUR;74.14
INV-EU-2026-4194;18.08.2026;order_VEait6B2n0Zn7g;RCPT-EU-100194;Sanne Meyer;Vienna;Paid;Card;EUR;58.17;EUR;58.17
INV-EU-2026-4195;18.08.2026;order_oZ6T4QecYEtxqG;RCPT-EU-100195;Sophie Schneider;Antwerp;Paid;Card;EUR;198.19;EUR;198.19
INV-EU-2026-4196;09.08.2026;order_Ep6hOsIrncWSLF;RCPT-EU-100196;Bram Andersen;Milan;Paid;Card;EUR;76.00;EUR;76.00
INV-EU-2026-4197;19.08.2026;order_NJWQzojXKVdI06;RCPT-EU-100197;Mila Rossi;Rotterdam;Paid;Card;EUR;100.41;EUR;100.41
INV-EU-2026-4198;08.08.2026;order_vHcGNp88HYT0a6;RCPT-EU-100198;Marie Bakker;Hamburg;Paid;Card;INR;13174.04;EUR;144.80
INV-EU-2026-4199;22.08.2026;order_aItshuHX5c2A55;RCPT-EU-100199;Bram Weber;Antwerp;Paid;Card;EUR;244.03;EUR;244.03
INV-EU-2026-4200;14.08.2026;order_hwA7okCemdlIYe;RCPT-EU-100200;Lukas Bakker;Munich;Paid;Card;EUR;63.98;EUR;63.98
INV-EU-2026-4201;18.08.2026;order_oVRTwQxqpLImtA;RCPT-EU-100201;Lukas Novak;Dublin;Paid;Sepa;EUR;54.32;EUR;54.32
INV-EU-2026-4202;07.08.2026;order_EKh9bAmbSH5Ve2;RCPT-EU-100202;Noah Wagner;Antwerp;Paid;Card;EUR;21.25;EUR;21.25
INV-EU-2026-4203;19.08.2026;order_YGl5TU2RpjwSSu;RCPT-EU-100203;Bram de Vries;Berlin;Paid;Sepa;EUR;46.52;EUR;46.52
INV-EU-2026-4204;06.08.2026;order_377haGZpilzhnx;RCPT-EU-100204;Luca Müller;Frankfurt;Paid;Card;EUR;51.15;EUR;51.15
INV-EU-2026-4206;01.08.2026;order_7Va4JlpnWgyMXU;RCPT-EU-100206;Marie Jansen;Dublin;Paid;Card;USD;505.13;EUR;463.42
INV-EU-2026-4207;06.08.2026;order_y0SbYRF4CmNaB0;RCPT-EU-100207;Sophie Rossi;Berlin;Paid;Card;EUR;89.28;EUR;89.28
INV-EU-2026-4208;08.08.2026;order_MbQ6ucS05igWau;RCPT-EU-100208;Bram Schmidt;Dublin;Paid;Card;EUR;46.32;EUR;46.32
INV-EU-2026-4209;24.08.2026;order_HAhawlK6dG1vAU;RCPT-EU-100209;Hanna Novak;Hamburg;Paid;Card;EUR;24.73;EUR;24.73
INV-EU-2026-4210;25.08.2026;order_nOgEHepjsdPlRD;RCPT-EU-100210;Sanne Weber;Frankfurt;Paid;Sepa;EUR;61.14;EUR;61.14
INV-EU-2026-4211;06.08.2026;order_H08YK3vwWnCzqp;RCPT-EU-100211;Luca Schneider;Cologne;Paid;Ideal;EUR;31.85;EUR;31.85
INV-EU-2026-4212;14.08.2026;order_ANilI3UsSxdH8q;RCPT-EU-100212;Ida Bakker;Rotterdam;Paid;Ideal;EUR;86.17;EUR;86.17
INV-EU-2026-4213;06.08.2026;order_Hek8Yc18mUzhjg;RCPT-EU-100213;Emilia Andersen;Milan;Paid;Sepa;EUR;75.36;EUR;75.36
INV-EU-2026-4214;18.08.2026;order_JIC8rjXObcoXVf;RCPT-EU-100214;Emilia de Vries;Berlin;Paid;Card;EUR;267.38;EUR;267.38
INV-EU-2026-4215;23.08.2026;order_OnXtN4QgODCEFJ;RCPT-EU-100215;Hanna Novak;Hamburg;Paid;Card;EUR;80.58;EUR;80.58
INV-EU-2026-4216;15.08.2026;order_Mtn4Zo9pzjr9zM;RCPT-EU-100216;Jonas Wagner;Antwerp;Paid;Card;EUR;123.54;EUR;123.54
INV-EU-2026-4217;11.08.2026;order_ZlyL7XMqcfgnCm;RCPT-EU-100217;Elias Müller;Hamburg;Paid;Card;EUR;184.17;EUR;184.17
INV-EU-2026-4218;05.08.2026;order_3hykCMki5IGwEB;RCPT-EU-100218;Marie Schmidt;Frankfurt;Paid;Card;EUR;304.98;EUR;304.98
INV-EU-2026-4219;09.08.2026;order_9CNUrgWu6GjGf7;RCPT-EU-100219;Sanne Rossi;Hamburg;Paid;Wallet;EUR;50.06;EUR;50.06
INV-EU-2026-4220;21.08.2026;order_qkCpZPICTL2hAo;RCPT-EU-100220;Ida Wagner;Hamburg;Paid;Card;EUR;20.66;EUR;20.66
INV-EU-2026-4221;22.08.2026;order_92o1FxhR3R2E9s;RCPT-EU-100221;Emilia Weber;Milan;Paid;Sepa;EUR;24.04;EUR;24.04
INV-EU-2026-4222;18.08.2026;order_89jKaPi6Cgk7Eb;RCPT-EU-100222;Noah Novak;Munich;Paid;Wallet;EUR;86.31;EUR;86.31
INV-EU-2026-4223;10.08.2026;order_2EvjPEp1kwABLS;RCPT-EU-100223;Finn Rossi;Hamburg;Paid;Card;EUR;109.72;EUR;109.72
INV-EU-2026-4224;09.08.2026;order_mXjyqiropDntJU;RCPT-EU-100224;Elias Rossi;Milan;Paid;Sepa;EUR;71.55;EUR;71.55
INV-EU-2026-4225;06.08.2026;order_7MvsJKHdBgFUCy;RCPT-EU-100225;Jonas Schmidt;Berlin;Paid;Card;USD;199.97;EUR;183.46
INV-EU-2026-4226;17.08.2026;order_ul28LMby1DrLns;RCPT-EU-100226;Mila de Vries;Milan;Paid;Card;INR;10466.82;EUR;115.04
INV-EU-2026-4227;19.08.2026;order_qVAZQjSpcu2YjY;RCPT-EU-100227;Jonas Rossi;Hamburg;Paid;Ideal;EUR;66.02;EUR;66.02
INV-EU-2026-4228;08.08.2026;order_7jmdfj8131KIQ9;RCPT-EU-100228;Bram Schneider;Milan;Paid;Sepa;EUR;185.12;EUR;185.12
INV-EU-2026-4229;06.08.2026;order_yTCRSZfVdHtikT;RCPT-EU-100229;Finn Wagner;Munich;Paid;Card;EUR;287.18;EUR;287.18
INV-EU-2026-4230;02.08.2026;order_pPr7keIuEfPQIW;RCPT-EU-100230;Hanna de Vries;Antwerp;Paid;Sepa;EUR;32.58;EUR;32.58
INV-EU-2026-4231;25.08.2026;order_G7FLW1LsviFcGz;RCPT-EU-100231;Emilia de Vries;Frankfurt;Paid;Card;EUR;139.35;EUR;139.35
INV-EU-2026-4232;23.08.2026;order_74gnD09MPMUNUi;RCPT-EU-100232;Marie Meyer;Berlin;Paid;Card;EUR;57.03;EUR;57.03
INV-EU-2026-4233;23.08.2026;order_8onFEs4XELagU3;RCPT-EU-100233;Elias de Vries;Cologne;Paid;Sepa;EUR;223.87;EUR;223.87
INV-EU-2026-4234;05.08.2026;order_PAOhzNeCkIpzvx;RCPT-EU-100234;Lukas Novak;Munich;Paid;Card;EUR;46.57;EUR;46.57
INV-EU-2026-4235;25.08.2026;order_MWeatMRUtl3qcT;RCPT-EU-100235;Marie Andersen;Lisbon;Paid;Card;GBP;53.43;EUR;62.25
INV-EU-2026-4236;21.08.2026;order_YBXbaTNbaEF8eh;RCPT-EU-100236;Marie Bakker;Frankfurt;Paid;Sepa;EUR;142.44;EUR;142.44
INV-EU-2026-4237;15.08.2026;order_3uPi0z8JCeroQE;RCPT-EU-100237;Noah Jansen;Milan;Paid;Card;EUR;93.69;EUR;93.69
INV-EU-2026-4237-DUP;15.08.2026;order_3uPi0z8JCeroQE;RCPT-EU-100237;Noah Jansen;Milan;Paid;Card;EUR;93.69;EUR;93.69
INV-EU-2026-4238;15.08.2026;order_FKgRE6ebwPcI3Y;RCPT-EU-100238;Luca Wagner;Hamburg;Paid;Card;EUR;55.57;EUR;55.57
INV-EU-2026-4239;23.08.2026;order_K5AG91pZODeYTq;RCPT-EU-100239;Noah Jansen;Hamburg;Paid;Card;EUR;98.48;EUR;98.48
INV-EU-2026-4240;19.08.2026;order_QRh3HHMV26BCMo;RCPT-EU-100240;Mila Wagner;Berlin;Paid;Ideal;EUR;92.43;EUR;92.43
INV-EU-2026-4241;09.08.2026;order_EfSfpSJKOfLB5A;RCPT-EU-100241;Ida de Vries;Dublin;Paid;Card;USD;63.48;EUR;58.24
INV-EU-2026-4242;09.08.2026;order_em5071xxcbIv35;RCPT-EU-100242;Mila Novak;Berlin;Paid;Wallet;EUR;64.16;EUR;64.16
INV-EU-2026-4243;18.08.2026;order_ivrp2tomjBTyl3;RCPT-EU-100243;Jonas Schneider;Rotterdam;Paid;Card;EUR;37.68;EUR;37.68
INV-EU-2026-4244;02.08.2026;order_Xaxs04oEWaPbLP;RCPT-EU-100244;Mila Bakker;Milan;Paid;Ideal;EUR;159.60;EUR;159.60
INV-EU-2026-4245;19.08.2026;order_oFEDkDgrlf6nyU;RCPT-EU-100245;Finn Novak;Dublin;Paid;Card;SEK;245.40;EUR;21.16
INV-EU-2026-4246;04.08.2026;order_2Ebw8FDfOxc8ys;RCPT-EU-100246;Bram Bakker;Cologne;Paid;Sepa;EUR;68.32;EUR;68.32
INV-EU-2026-4247;25.08.2026;order_LdVzmRYLYvoVsx;RCPT-EU-100247;Sanne Bakker;Frankfurt;Paid;Card;EUR;183.87;EUR;183.87
INV-EU-2026-4248;04.08.2026;order_7Qm87oeizo1qwi;RCPT-EU-100248;Noah Fischer;Munich;Paid;Sepa;EUR;163.13;EUR;163.13
INV-EU-2026-4249;24.08.2026;order_kCMd3WiBCNkjdW;RCPT-EU-100249;Elias Fischer;Vienna;Paid;Card;EUR;65.18;EUR;65.18
INV-EU-2026-4250;23.08.2026;order_zxMHE1X96T6Hdx;RCPT-EU-100250;Jonas Fischer;Antwerp;Paid;Card;EUR;245.33;EUR;245.33
INV-EU-2026-4251;06.08.2026;order_GgOqxQfMOaVwnu;RCPT-EU-100251;Marie Bakker;Rotterdam;Paid;Ideal;EUR;43.61;EUR;43.61
INV-EU-2026-4252;11.08.2026;order_Z04MBDM8ieqTr4;RCPT-EU-100252;Elias Bakker;Antwerp;Paid;Sepa;EUR;46.58;EUR;46.58
INV-EU-2026-4253;21.08.2026;order_PI3tVbcrmVTmmO;RCPT-EU-100253;Hanna Schmidt;Rotterdam;Paid;Sepa;EUR;171.05;EUR;171.05
INV-EU-2026-4254;20.08.2026;order_8Lm65R4BOFYwBM;RCPT-EU-100254;Elias de Vries;Berlin;Paid;Card;EUR;254.67;EUR;254.67
INV-EU-2026-4256;15.08.2026;order_i9x2UCdyy1yalv;RCPT-EU-100256;Bram Andersen;Vienna;Paid;Card;EUR;187.54;EUR;187.54
INV-EU-2026-4257;13.08.2026;order_Ye4J5fgq6AHA1l;RCPT-EU-100257;Noah Schneider;Dublin;Paid;Card;EUR;106.68;EUR;106.68
INV-EU-2026-4258;04.08.2026;order_PNNZyOsOibiHSQ;RCPT-EU-100258;Luca Schmidt;Vienna;Paid;Ideal;EUR;36.17;EUR;36.17
INV-EU-2026-4259;14.08.2026;order_t3nohU63qSbcLy;RCPT-EU-100259;Finn de Vries;Munich;Paid;Card;EUR;79.35;EUR;79.35
INV-EU-2026-4260;18.08.2026;order_1R4efVWvHajS2C;RCPT-EU-100260;Emilia Meyer;Dublin;Paid;Card;EUR;117.88;EUR;117.88
INV-EU-2026-4261;12.08.2026;order_ciDhEIDqijUVCe;RCPT-EU-100261;Emilia Rossi;Hamburg;Paid;Card;EUR;139.62;EUR;139.62
INV-EU-2026-4263;12.08.2026;order_REQKmvH7NoTVsT;RCPT-EU-100263;Elias Meyer;Hamburg;Paid;Wallet;EUR;140.21;EUR;140.21
INV-EU-2026-4264;14.08.2026;order_8BDwS1MCzS21lM;RCPT-EU-100264;Finn Fischer;Hamburg;Paid;Card;EUR;257.37;EUR;257.37
INV-EU-2026-4265;20.08.2026;order_nll99T25gwqcGv;RCPT-EU-100265;Paul Bakker;Dublin;Paid;Card;EUR;51.43;EUR;51.43
INV-EU-2026-4266;19.08.2026;order_1IMhUNP70N4cMx;RCPT-EU-100266;Marie Meyer;Rotterdam;Paid;Card;EUR;76.50;EUR;76.50
INV-EU-2026-4267;05.08.2026;order_RXG2eYiwyWFBm6;RCPT-EU-100267;Hanna de Vries;Berlin;Paid;Card;EUR;26.17;EUR;26.17
INV-EU-2026-4268;11.08.2026;order_EKJwaxSW76dIth;RCPT-EU-100268;Bram Jansen;Dublin;Paid;Card;EUR;144.14;EUR;144.14
INV-EU-2026-4269;24.08.2026;order_Ukjkyj2IIqfiYh;RCPT-EU-100269;Bram Fischer;Milan;Paid;Card;EUR;109.15;EUR;109.15
INV-EU-2026-4270;07.08.2026;order_KnQLKNN3GwaLVW;RCPT-EU-100270;Paul Fischer;Munich;Paid;Card;EUR;317.53;EUR;317.53
INV-EU-2026-4271;21.08.2026;order_B4qFiwrx41Nb6a;RCPT-EU-100271;Bram Novak;Milan;Paid;Sepa;EUR;109.43;EUR;109.43
INV-EU-2026-4272;22.08.2026;order_rUwEOsD85vr87Y;RCPT-EU-100272;Luca Jansen;Frankfurt;Paid;Sepa;EUR;134.88;EUR;134.88
INV-EU-2026-4273;11.08.2026;order_YXU44HbKEDqsaf;RCPT-EU-100273;Luca de Vries;Amsterdam;Paid;Card;EUR;42.67;EUR;42.67
INV-EU-2026-4274;15.08.2026;order_FPnoGIDAunynO6;RCPT-EU-100274;Sophie Jansen;Hamburg;Paid;Card;GBP;309.50;EUR;360.61
INV-EU-2026-4275;17.08.2026;order_7yXRebGNEoDYfd;RCPT-EU-100275;Elias Schneider;Milan;Paid;Ideal;EUR;43.65;EUR;43.65
INV-EU-2026-4276;24.08.2026;order_LGrjVbjzQul7M6;RCPT-EU-100276;Elias Müller;Hamburg;Paid;Card;SEK;765.31;EUR;66.00
INV-EU-2026-4277;10.08.2026;order_ntvybouROBTO3j;RCPT-EU-100277;Lukas Rossi;Antwerp;Paid;Card;USD;78.69;EUR;72.19
INV-EU-2026-4278;09.08.2026;order_7Ctq2C12BJokPN;RCPT-EU-100278;Lena Bakker;Hamburg;Paid;Card;INR;4329.14;EUR;47.58
INV-EU-2026-4279;20.08.2026;order_DCqY0FQoMNbqSP;RCPT-EU-100279;Luca Wagner;Milan;Paid;Card;EUR;64.22;EUR;64.22
INV-EU-2026-4280;23.08.2026;order_7wjdnum677Fqef;RCPT-EU-100280;Lukas Wagner;Dublin;Paid;Card;EUR;59.46;EUR;59.46
INV-EU-2026-4281;16.08.2026;order_9zGegOFn4uGd2r;RCPT-EU-100281;Sophie Bakker;Lisbon;Paid;Card;EUR;135.97;EUR;135.97
INV-EU-2026-4282;02.08.2026;order_GpwozcdGpl3XbU;RCPT-EU-100282;Elias Wagner;Amsterdam;Paid;Card;EUR;45.58;EUR;45.58
INV-EU-2026-4283;05.08.2026;order_hHXYsfIPEo67wG;RCPT-EU-100283;Bram Schneider;Frankfurt;Paid;Card;EUR;35.84;EUR;35.84
INV-EU-2026-4284;22.08.2026;order_NVdAEy5w1Z1qTO;RCPT-EU-100284;Ida Jansen;Vienna;Paid;Card;EUR;55.60;EUR;55.60
INV-EU-2026-4285;01.08.2026;order_pppmxPJvlpGobj;RCPT-EU-100285;Lena Schmidt;Frankfurt;Paid;Wallet;EUR;108.97;EUR;108.97
INV-EU-2026-4286;03.08.2026;order_eMLFdQWkIlZbTI;RCPT-EU-100286;Emilia Bakker;Munich;Paid;Card;SEK;2261.04;EUR;194.99
INV-EU-2026-4287;23.08.2026;order_jSyQ2zuymoJwSb;RCPT-EU-100287;Hanna Wagner;Cologne;Paid;Card;EUR;104.40;EUR;104.40
INV-EU-2026-4288;14.08.2026;order_7nlxIRKOHkFkE4;RCPT-EU-100288;Bram Weber;Dublin;Paid;Card;CHF;40.53;EUR;41.27
INV-EU-2026-4288-DUP;14.08.2026;order_7nlxIRKOHkFkE4;RCPT-EU-100288;Bram Weber;Dublin;Paid;Card;CHF;40.53;EUR;41.27
INV-EU-2026-4289;08.08.2026;order_VJT7aNypl7wxgd;RCPT-EU-100289;Elias de Vries;Vienna;Paid;Card;GBP;42.60;EUR;49.63
INV-EU-2026-4290;25.08.2026;order_kg9aieC1oWom6g;RCPT-EU-100290;Marie Meyer;Antwerp;Paid;Sepa;EUR;61.71;EUR;61.71
INV-EU-2026-4291;07.08.2026;order_UjHEe80UfUPDwf;RCPT-EU-100291;Marie Wagner;Dublin;Paid;Card;EUR;58.75;EUR;58.75
INV-EU-2026-4292;12.08.2026;order_EXsMNsYMY9mBE7;RCPT-EU-100292;Mila Fischer;Vienna;Paid;Card;SEK;1039.12;EUR;89.61
INV-EU-2026-4293;18.08.2026;order_QU4t2ftyOWZ1u1;RCPT-EU-100293;Emilia de Vries;Munich;Paid;Card;EUR;129.69;EUR;129.69
INV-EU-2026-4294;08.08.2026;order_ghdOou6itJC8DR;RCPT-EU-100294;Sanne Novak;Rotterdam;Paid;Wallet;EUR;18.37;EUR;18.37
INV-EU-2026-4295;23.08.2026;order_CRzXrQNUSkumHo;RCPT-EU-100295;Jonas Andersen;Rotterdam;Paid;Card;EUR;36.73;EUR;36.73
INV-EU-2026-4296;02.08.2026;order_vnTZG90Ny6WBF0;RCPT-EU-100296;Sophie Wagner;Amsterdam;Paid;Card;EUR;101.81;EUR;101.81
INV-EU-2026-4297;05.08.2026;order_t03wzfKdOQac9J;RCPT-EU-100297;Finn Bakker;Dublin;Paid;Card;GBP;53.07;EUR;61.83
INV-EU-2026-4298;25.08.2026;order_k4PQlMqIQ3dgE2;RCPT-EU-100298;Ida de Vries;Amsterdam;Paid;Ideal;EUR;46.96;EUR;46.96
INV-EU-2026-4299;20.08.2026;order_8FG7lMngkuwuuc;RCPT-EU-100299;Paul Meyer;Dublin;Paid;Card;EUR;145.14;EUR;145.14
INV-EU-2026-4300;19.08.2026;order_XBZRyHoEQiqDOf;RCPT-EU-100300;Finn Andersen;Antwerp;Paid;Wallet;EUR;36.93;EUR;36.93
INV-EU-2026-4301;21.08.2026;order_yDUftX0xIDbTP9;RCPT-EU-100301;Noah Müller;Frankfurt;Paid;Wallet;EUR;17.64;EUR;17.64
INV-EU-2026-4302;05.08.2026;order_R4ARJZGNOuxHad;RCPT-EU-100302;Mila Novak;Antwerp;Paid;Card;GBP;174.81;EUR;203.68
INV-EU-2026-4303;07.08.2026;order_4in42WSGJ6cgDo;RCPT-EU-100303;Hanna Novak;Vienna;Paid;Card;EUR;113.92;EUR;113.92
INV-EU-2026-4304;09.08.2026;order_221H1GwMDjfPAY;RCPT-EU-100304;Hanna Schneider;Cologne;Paid;Sepa;EUR;29.49;EUR;29.49
INV-EU-2026-4305;19.08.2026;order_d7mZdt62X0VmX1;RCPT-EU-100305;Mila Schneider;Vienna;Paid;Card;EUR;177.92;EUR;177.92
INV-EU-2026-4306;24.08.2026;order_UtALRVkOiEzPu1;RCPT-EU-100306;Sophie Meyer;Antwerp;Paid;Card;EUR;194.63;EUR;194.63
INV-EU-2026-4307;08.08.2026;order_uTDTK0yf7HGvno;RCPT-EU-100307;Marie Schmidt;Hamburg;Paid;Ideal;EUR;76.89;EUR;76.89
INV-EU-2026-4308;04.08.2026;order_1nJVWO9yLfEk8C;RCPT-EU-100308;Marie Jansen;Milan;Paid;Ideal;EUR;169.71;EUR;169.71
INV-EU-2026-4309;07.08.2026;order_fWPZ9XVfd98Khf;RCPT-EU-100309;Hanna Jansen;Munich;Paid;Card;EUR;72.28;EUR;72.28
INV-EU-2026-4310;10.08.2026;order_9zz52d2twDGk3q;RCPT-EU-100310;Finn de Vries;Amsterdam;Paid;Sepa;EUR;34.08;EUR;34.08
INV-EU-2026-4311;15.08.2026;order_0yAF2cIEzcZSKh;RCPT-EU-100311;Bram Wagner;Cologne;Paid;Card;EUR;186.71;EUR;186.71
INV-EU-2026-4312;21.08.2026;order_URp26tPnXKquTm;RCPT-EU-100312;Sanne Jansen;Dublin;Paid;Ideal;EUR;79.83;EUR;79.83
INV-EU-2026-4313;10.08.2026;order_aV9qnERKNutCmu;RCPT-EU-100313;Noah Jansen;Frankfurt;Paid;Sepa;EUR;102.08;EUR;102.08
INV-EU-2026-4314;03.08.2026;order_niuDFaaVXmb5uF;RCPT-EU-100314;Sanne Andersen;Frankfurt;Paid;Ideal;EUR;33.28;EUR;33.28
INV-EU-2026-4315;03.08.2026;order_oRWWiXH43Bbxem;RCPT-EU-100315;Jonas Andersen;Vienna;Paid;Card;EUR;55.52;EUR;55.52
INV-EU-2026-4316;06.08.2026;order_zgPDmgLg7noweV;RCPT-EU-100316;Mila Wagner;Amsterdam;Paid;Sepa;EUR;637.77;EUR;637.77
INV-EU-2026-4317;22.08.2026;order_2uGVg883PinpRF;RCPT-EU-100317;Elias Meyer;Hamburg;Paid;Ideal;EUR;95.54;EUR;95.54
INV-EU-2026-4318;15.08.2026;order_hiaI1HN9pw7qBQ;RCPT-EU-100318;Finn Bakker;Frankfurt;Paid;Wallet;EUR;167.78;EUR;167.78
INV-EU-2026-4319;24.08.2026;order_SlkIpX3HFCgc78;RCPT-EU-100319;Marie Wagner;Antwerp;Paid;Card;EUR;132.12;EUR;132.12
INV-EU-2026-4320;15.08.2026;order_efmiDfGNvdpN6N;RCPT-EU-100320;Sophie Weber;Amsterdam;Paid;Card;EUR;258.89;EUR;258.89
INV-EU-2026-4321;21.08.2026;order_tEOF1bAkdVuTC9;RCPT-EU-100321;Noah Wagner;Berlin;Paid;Card;EUR;44.01;EUR;44.01
INV-EU-2026-4322;24.08.2026;order_lrbevIVqfJYjfi;RCPT-EU-100322;Sophie Novak;Milan;Paid;Card;EUR;102.41;EUR;102.41
INV-EU-2026-4323;16.08.2026;order_iDGyyhG7AbiCnZ;RCPT-EU-100323;Sanne Rossi;Amsterdam;Paid;Card;EUR;66.17;EUR;66.17
INV-EU-2026-4324;19.08.2026;order_q0Bm4FnIEvlXtq;RCPT-EU-100324;Paul Schneider;Rotterdam;Paid;Card;EUR;40.02;EUR;40.02
INV-EU-2026-4325;13.08.2026;order_EbcoF0EG2i6K9C;RCPT-EU-100325;Sanne Weber;Cologne;Paid;Card;EUR;98.43;EUR;98.43
INV-EU-2026-4326;08.08.2026;order_9Edv1Tv81mJubi;RCPT-EU-100326;Noah Wagner;Vienna;Paid;Card;EUR;150.66;EUR;150.66
INV-EU-2026-4328;10.08.2026;order_w7FDd13FTenApL;RCPT-EU-100328;Luca Schmidt;Amsterdam;Paid;Card;USD;60.98;EUR;55.94
INV-EU-2026-4329;09.08.2026;order_AV18cS4HCbGktX;RCPT-EU-100329;Bram Bakker;Milan;Paid;Card;EUR;149.00;EUR;149.00
INV-EU-2026-4330;02.08.2026;order_TLBMiJ3qBdA2ND;RCPT-EU-100330;Lena Wagner;Berlin;Paid;Ideal;EUR;121.59;EUR;121.59
