Invoice Number,Invoice Date,Order ID,Reference Number,Customer Name,Place of Supply,Invoice Status,Payment Mode,Presentment Currency,Presentment Amount,Currency,Total
INV-IN-2026-4169,16/08/26,order_nnWErEW26fi3oR,RCPT-IN-100169,Vihaan Iyer,Indore,Paid,Upi,INR,8016.00,INR,8016.00
INV-IN-2026-4170,02/08/26,order_rxJmbLYbl0G3CN,RCPT-IN-100170,Ananya Iyer,Indore,Paid,Card,INR,13507.00,INR,13507.00
INV-IN-2026-4171,04/08/26,order_wWCBGrUoqTXuLK,RCPT-IN-100171,Vivaan Joshi,Indore,Paid,Card,INR,9193.00,INR,9193.00
INV-IN-2026-4172,22/08/26,order_DrUI2A7zS7f5CC,RCPT-IN-100172,Aditi Sharma,Chennai,Paid,Wallet,INR,2789.00,INR,2789.00
INV-IN-2026-4173,16/08/26,order_Iwlb6QvGkEjo6N,RCPT-IN-100173,Advait Reddy,Kochi,Paid,Upi,INR,9274.00,INR,9274.00
INV-IN-2026-4174,18/08/26,order_WvLv5Vhps8SPg6,RCPT-IN-100174,Aditi Patel,Jaipur,Paid,Netbanking,INR,18782.00,INR,18782.00
INV-IN-2026-4175,25/08/26,order_MA5wYPFn8Fdj7m,RCPT-IN-100175,Anika Gupta,Jaipur,Paid,Upi,INR,5658.00,INR,5658.00
INV-IN-2026-4176,13/08/26,order_Y9UxKl42y8gyGE,RCPT-IN-100176,Ananya Gupta,Kolkata,Paid,Card,INR,3908.00,INR,3908.00
INV-IN-2026-4177,17/08/26,order_l26cuNne75hlMr,RCPT-IN-100177,Vivaan Rao,Noida,Paid,Card,INR,5348.00,INR,5348.00
INV-IN-2026-4178,11/08/26,order_I7pvMVTYfppCY9,RCPT-IN-100178,Ananya Joshi,Mumbai,Paid,Card,INR,9650.00,INR,9650.00
INV-IN-2026-4179,15/08/26,order_SKncpS53T0UlcT,RCPT-IN-100179,Anika Bhat,Hyderabad,Paid,Card,INR,2440.00,INR,2440.00
INV-IN-2026-4180,04/08/26,order_OBMYwEHgTbvgKz,RCPT-IN-100180,Aarav Patel,Hyderabad,Paid,Upi,INR,21713.00,INR,21713.00
INV-IN-2026-4181,16/08/26,order_IOzdRibxPewdR2,RCPT-IN-100181,Aditi Menon,Mumbai,Paid,Card,GBP,80.54,INR,8538.05
INV-IN-2026-4182,04/08/26,order_FqLMlDVJhU5Gtk,RCPT-IN-100182,Vivaan Joshi,Noida,Paid,Upi,INR,14067.00,INR,14067.00
INV-IN-2026-4183,09/08/26,order_znUcO4aWdy2kTa,RCPT-IN-100183,Vihaan Bhat,Pune,Paid,Netbanking,INR,2613.00,INR,2613.00
INV-IN-2026-4184,20/08/26,order_QBTqdvodNy6DPa,RCPT-IN-100184,Diya Bhat,Chennai,Paid,Upi,INR,6410.00,INR,6410.00
INV-IN-2026-4185,03/08/26,order_PcwGCelCY9CvaN,RCPT-IN-100185,Aarav Patel,Noida,Paid,Card,INR,7003.00,INR,7003.00
INV-IN-2026-4186,08/08/26,order_0YX1VoZtU2hOiC,RCPT-IN-100186,Sara Joshi,Gurugram,Paid,Upi,INR,3075.00,INR,3075.00
INV-IN-2026-4187,24/08/26,order_DSejv0KMCqW37f,RCPT-IN-100187,Diya Rao,Noida,Paid,Netbanking,INR,7328.00,INR,7328.00
INV-IN-2026-4188,14/08/26,order_A3aKYbm1SOM9Ws,RCPT-IN-100188,Vivaan Rao,Chennai,Paid,Netbanking,INR,16588.00,INR,16588.00
INV-IN-2026-4189,21/08/26,order_ZtAeA3b5l9tnqF,RCPT-IN-100189,Kabir Gupta,Kolkata,Paid,Upi,INR,8291.00,INR,8291.00
INV-IN-2026-4190,20/08/26,order_Bi3ledmN48hG3O,RCPT-IN-100190,Rehan Verma,Chennai,Paid,Wallet,INR,3892.00,INR,3892.00
INV-IN-2026-4191,08/08/26,order_5kymZKvovM9BcR,RCPT-IN-100191,Anika Verma,Mumbai,Paid,Upi,INR,5275.00,INR,5275.00
INV-IN-2026-4192,04/08/26,order_GaILXi352Mht1a,RCPT-IN-100192,Sara Bose,Kolkata,Paid,Upi,INR,4950.00,INR,4950.00
INV-IN-2026-4193,16/08/26,order_rkxzkIBgSYtFkd,RCPT-IN-100193,Vihaan Bhat,Hyderabad,Paid,Upi,INR,1358.00,INR,1358.00
INV-IN-2026-4194,08/08/26,order_Jz2UrwpTHValXg,RCPT-IN-100194,Aditi Bose,Ahmedabad,Paid,Wallet,INR,8100.00,INR,8100.00
INV-IN-2026-4195,03/08/26,order_JNf2NY8MXP5PkW,RCPT-IN-100195,Sara Joshi,Bengaluru,Paid,Upi,INR,2640.00,INR,2640.00
INV-IN-2026-4196,01/08/26,order_PTEPJHWTj9ITQP,RCPT-IN-100196,Sara Das,Ahmedabad,Paid,Wallet,INR,10667.00,INR,10667.00
INV-IN-2026-4197,11/08/26,order_v4ousS19Sib5Dz,RCPT-IN-100197,Sara Kulkarni,Kolkata,Paid,Wallet,INR,9688.00,INR,9688.00
INV-IN-2026-4198,09/08/26,order_Jo1GBwdWIBHNSP,RCPT-IN-100198,Advait Reddy,Pune,Paid,Netbanking,INR,9914.00,INR,9914.00
INV-IN-2026-4199,14/08/26,order_lF2bvN2GiGCiuq,RCPT-IN-100199,Vihaan Gupta,Mumbai,Paid,Upi,INR,3531.00,INR,3531.00
INV-IN-2026-4200,24/08/26,order_lklACODfa99dWv,RCPT-IN-100200,Kabir Nair,Noida,Paid,Card,INR,23880.00,INR,23880.00
INV-IN-2026-4201,25/08/26,order_iVkqOQreWJG2RL,RCPT-IN-100201,Kavya Das,Ahmedabad,Paid,Upi,INR,5556.00,INR,5556.00
INV-IN-2026-4202,02/08/26,order_nLrW9vVevlDymP,RCPT-IN-100202,Anika Rao,Jaipur,Paid,Wallet,INR,17782.00,INR,17782.00
INV-IN-2026-4203,23/08/26,order_jn5Wzy0kfrdpWo,RCPT-IN-100203,Aarav Bhat,Kolkata,Paid,Upi,INR,8611.00,INR,8611.00
INV-IN-2026-4204,19/08/26,order_1AR4hCl5QPP2D4,RCPT-IN-100204,Sara Rao,Kolkata,Paid,Wallet,INR,20848.00,INR,20848.00
INV-IN-2026-4205,05/08/26,order_aV36NbhuTBUsIS,RCPT-IN-100205,Kavya Iyer,Ahmedabad,Paid,Upi,INR,4182.00,INR,4182.00
INV-IN-2026-4206,04/08/26,order_HgITweHx6Zq0pM,RCPT-IN-100206,Aarav Nair,Jaipur,Paid,Upi,INR,2030.00,INR,2030.00
INV-IN-2026-4207,14/08/26,order_rF1Zz0784Tj0x5,RCPT-IN-100207,Diya Reddy,Pune,Paid,Upi,INR,10707.00,INR,10707.00
INV-IN-2026-4208,04/08/26,order_D86WfFb7hJfsEm,RCPT-IN-100208,Sara Bose,Bengaluru,Paid,Wallet,INR,32395.00,INR,32395.00
INV-IN-2026-4209,06/08/26,order_TyMncOB9731OWo,RCPT-IN-100209,Kavya Das,Jaipur,Paid,Upi,INR,12538.00,INR,12538.00
INV-IN-2026-4210,07/08/26,order_eZ4A7LH8erkGkC,RCPT-IN-100210,Vihaan Verma,Mumbai,Paid,Card,SGD,97.80,INR,6041.07
INV-IN-2026-4211,12/08/26,order_QebWgzBW1FDZRw,RCPT-IN-100211,Aditi Verma,Mumbai,Paid,Upi,INR,3593.00,INR,3593.00
INV-IN-2026-4212,20/08/26,order_Ty3B34mQcPzqKl,RCPT-IN-100212,Anika Patel,Kochi,Paid,Netbanking,INR,5441.00,INR,5441.00
INV-IN-2026-4213,25/08/26,order_rTrXTySz9wpjAU,RCPT-IN-100213,Vivaan Das,Ahmedabad,Paid,Card,INR,2711.00,INR,2711.00
INV-IN-2026-4214,10/08/26,order_AihNPD7yTYf7sw,RCPT-IN-100214,Arjun Joshi,Noida,Paid,Upi,INR,7168.00,INR,7168.00
INV-IN-2026-4215,01/08/26,order_sxw06m5Kbhxuty,RCPT-IN-100215,Rehan Joshi,Kolkata,Paid,Upi,INR,5459.00,INR,5459.00
INV-IN-2026-4216,13/08/26,order_x6CJi0ArwefR3M,RCPT-IN-100216,Aarav Kulkarni,Noida,Paid,Netbanking,INR,1482.00,INR,1482.00
INV-IN-2026-4217,10/08/26,order_1w2Yiay3dOlkWM,RCPT-IN-100217,Anika Das,Jaipur,Paid,Upi,INR,8545.00,INR,8545.00
INV-IN-2026-4218,25/08/26,order_6jCIplnC49HaPK,RCPT-IN-100218,Ishaan Kulkarni,Kochi,Paid,Upi,INR,25340.00,INR,25340.00
INV-IN-2026-4218-DUP,25/08/26,order_6jCIplnC49HaPK,RCPT-IN-100218,Ishaan Kulkarni,Kochi,Paid,Upi,INR,25340.00,INR,25340.00
INV-IN-2026-4219,22/08/26,order_KIADRzi3nRJ3gR,RCPT-IN-100219,Arjun Bhat,Kochi,Paid,Upi,INR,13676.00,INR,13676.00
INV-IN-2026-4220,15/08/26,order_bLDxHqyTMtCAyZ,RCPT-IN-100220,Aarav Joshi,Jaipur,Paid,Upi,INR,4447.00,INR,4447.00
INV-IN-2026-4221,11/08/26,order_JDRCFAAL3WFgyk,RCPT-IN-100221,Vivaan Gupta,Jaipur,Paid,Upi,INR,6353.00,INR,6353.00
INV-IN-2026-4222,18/08/26,order_4Coor4sj9eoVSn,RCPT-IN-100222,Arjun Verma,Kolkata,Paid,Upi,INR,26427.00,INR,26427.00
INV-IN-2026-4223,13/08/26,order_ubpvCTQk9EYp9v,RCPT-IN-100223,Kabir Bose,Hyderabad,Paid,Upi,INR,7520.00,INR,7520.00
INV-IN-2026-4224,06/08/26,order_crki2v09QJ0ofN,RCPT-IN-100224,Rehan Das,Mumbai,Paid,Upi,INR,18814.00,INR,18814.00
INV-IN-2026-4225,09/08/26,order_MOfVnMP3WQXVZw,RCPT-IN-100225,Vivaan Verma,Chennai,Paid,Netbanking,INR,1243.00,INR,1243.00
INV-IN-2026-4226,15/08/26,order_l1F8ThMeOgaUm2,RCPT-IN-100226,Ishaan Nair,Jaipur,Paid,Upi,INR,1105.00,INR,1105.00
INV-IN-2026-4227,18/08/26,order_FJeTpAJHRt905I,RCPT-IN-100227,Sara Iyer,Kolkata,Paid,Upi,INR,14808.00,INR,14808.00
INV-IN-2026-4228,20/08/26,order_wMdp1hsoLJDSFN,RCPT-IN-100228,Aarav Reddy,Kolkata,Paid,Upi,INR,14790.00,INR,14790.00
INV-IN-2026-4229,14/08/26,order_32hKUjPubCXcYp,RCPT-IN-100229,Arjun Gupta,Jaipur,Paid,Upi,INR,14464.00,INR,14464.00
INV-IN-2026-4229-DUP,14/08/26,order_32hKUjPubCXcYp,RCPT-IN-100229,Arjun Gupta,Jaipur,Paid,Upi,INR,14464.00,INR,14464.00
INV-IN-2026-4230,19/08/26,order_ds2w1Blw3O1yo7,RCPT-IN-100230,Kabir Bose,Mumbai,Paid,Upi,INR,3357.00,INR,3357.00
INV-IN-2026-4231,10/08/26,order_EJIT7HFjmZIyTx,RCPT-IN-100231,Rehan Kulkarni,Ahmedabad,Paid,Card,INR,2758.00,INR,2758.00
INV-IN-2026-4232,08/08/26,order_LSy9ZyVjwJicA3,RCPT-IN-100232,Sara Das,Chennai,Paid,Card,INR,3453.00,INR,3453.00
INV-IN-2026-4233,12/08/26,order_vxDKBlNemhy5Hv,RCPT-IN-100233,Kabir Rao,Noida,Paid,Card,INR,9427.00,INR,9427.00
INV-IN-2026-4234,03/08/26,order_XMHKmf8fyayDLd,RCPT-IN-100234,Sara Das,Bengaluru,Paid,Upi,INR,8666.00,INR,8666.00
INV-IN-2026-4235,23/08/26,order_UWPe1qdlhCT8gA,RCPT-IN-100235,Arjun Sharma,Jaipur,Paid,Netbanking,INR,9410.00,INR,9410.00
INV-IN-2026-4236,08/08/26,order_CjdcwW3sRBfkcc,RCPT-IN-100236,Kavya Bhat,Jaipur,Paid,Upi,INR,4221.00,INR,4221.00
INV-IN-2026-4237,10/08/26,order_j0xZKIjUZ0ZMnJ,RCPT-IN-100237,Rehan Bose,Hyderabad,Paid,Upi,INR,4829.00,INR,4829.00
INV-IN-2026-4238,19/08/26,order_ieni33z1I8cpqh,RCPT-IN-100238,Ishaan Das,Kochi,Paid,Netbanking,INR,2159.00,INR,2159.00
INV-IN-2026-4239,23/08/26,order_tDLuNLp9WCbyPQ,RCPT-IN-100239,Aarav Joshi,Kochi,Paid,Upi,INR,16877.00,INR,16877.00
INV-IN-2026-4240,10/08/26,order_uYaVc1Z2yzm92r,RCPT-IN-100240,Rehan Bose,Chennai,Paid,Card,INR,7738.00,INR,7738.00
INV-IN-2026-4241,07/08/26,order_h49R0UmlvcAvjc,RCPT-IN-100241,Advait Verma,Noida,Paid,Upi,INR,4976.00,INR,4976.00
INV-IN-2026-4242,02/08/26,order_GUtc5rUIwpzlm2,RCPT-IN-100242,Kavya Iyer,Hyderabad,Paid,Card,SGD,182.24,INR,11256.89
INV-IN-2026-4243,09/08/26,order_KcNnctgvrJgvMi,RCPT-IN-100243,Vivaan Joshi,Ahmedabad,Paid,Upi,INR,9384.00,INR,9384.00
INV-IN-2026-4244,15/08/26,order_ufPri0RjWchnFE,RCPT-IN-100244,Advait Menon,Gurugram,Paid,Upi,INR,4509.00,INR,4509.00
INV-IN-2026-4245,07/08/26,order_2jBYQLVxldGyoK,RCPT-IN-100245,Advait Reddy,Mumbai,Paid,Upi,INR,3333.00,INR,3333.00
INV-IN-2026-4246,04/08/26,order_vfG4ZxknUAcybO,RCPT-IN-100246,Vihaan Rao,Pune,Paid,Upi,INR,4827.00,INR,4827.00
INV-IN-2026-4247,05/08/26,order_vyf5MzkEWiO1ZH,RCPT-IN-100247,Myra Joshi,Kolkata,Paid,Upi,INR,15997.00,INR,15997.00
INV-IN-2026-4248,18/08/26,order_5OtWQiOVxPwjd9,RCPT-IN-100248,Diya Kulkarni,Pune,Paid,Netbanking,INR,15131.00,INR,15131.00
INV-IN-2026-4249,03/08/26,order_CtZeEsdix1V5YR,RCPT-IN-100249,Advait Joshi,Noida,Paid,Upi,INR,2408.00,INR,2408.00
INV-IN-2026-4250,02/08/26,order_1rosAV7suetYi5,RCPT-IN-100250,Vihaan Rao,Gurugram,Paid,Upi,INR,6096.00,INR,6096.00
INV-IN-2026-4251,14/08/26,order_JOY9MaULfLl34x,RCPT-IN-100251,Anika Verma,Indore,Paid,Upi,INR,2409.00,INR,2409.00
INV-IN-2026-4252,08/08/26,order_mKfGIogX0czw4M,RCPT-IN-100252,Myra Bhat,Gurugram,Paid,Netbanking,INR,15130.00,INR,15130.00
INV-IN-2026-4253,11/08/26,order_3N07b4nu2VGKbo,RCPT-IN-100253,Ananya Bhat,Chennai,Paid,Upi,INR,13502.00,INR,13502.00
INV-IN-2026-4254,17/08/26,order_nYqv7ptQgmS8gK,RCPT-IN-100254,Arjun Bhat,Pune,Paid,Upi,INR,5585.00,INR,5585.00
INV-IN-2026-4255,21/08/26,order_7hUC5PtQTptID2,RCPT-IN-100255,Vihaan Bose,Hyderabad,Paid,Upi,INR,20039.00,INR,20039.00
INV-IN-2026-4256,16/08/26,order_a3y6o1nrVkMKRl,RCPT-IN-100256,Kavya Bhat,Indore,Paid,Card,INR,16020.00,INR,16020.00
INV-IN-2026-4257,21/08/26,order_Tyy6Y358eBI3z7,RCPT-IN-100257,Vihaan Verma,Noida,Paid,Upi,INR,3326.00,INR,3326.00
INV-IN-2026-4258,04/08/26,order_JxOcMLnt5hkT7m,RCPT-IN-100258,Sara Menon,Hyderabad,Paid,Upi,INR,1903.00,INR,1903.00
INV-IN-2026-4259,16/08/26,order_cQsFxHqV4q62qu,RCPT-IN-100259,Kabir Bose,Hyderabad,Paid,Card,INR,7681.00,INR,7681.00
INV-IN-2026-4260,16/08/26,order_PEY5OaiUi7Tlgs,RCPT-IN-100260,Vivaan Menon,Mumbai,Paid,Card,INR,5412.00,INR,5412.00
INV-IN-2026-4261,03/08/26,order_SIoKSnDkTmPYtc,RCPT-IN-100261,Vivaan Sharma,Bengaluru,Paid,Card,INR,5235.00,INR,5235.00
INV-IN-2026-4262,11/08/26,order_EoJAr0W2pjAe3C,RCPT-IN-100262,Diya Verma,Hyderabad,Paid,Upi,INR,8575.00,INR,8575.00
INV-IN-2026-4263,04/08/26,order_7ySCEuZIMSqqUK,RCPT-IN-100263,Myra Iyer,Mumbai,Paid,Upi,INR,6827.00,INR,6827.00
INV-IN-2026-4264,10/08/26,order_FyIHlHMQs3shVh,RCPT-IN-100264,Kavya Verma,Indore,Paid,Netbanking,INR,6097.00,INR,6097.00
INV-IN-2026-4265,12/08/26,order_UR041C20YqafRh,RCPT-IN-100265,Ananya Bhat,Mumbai,Paid,Upi,INR,4858.00,INR,4858.00
INV-IN-2026-4266,04/08/26,order_KEyh2t9wT5WmjV,RCPT-IN-100266,Aarav Sharma,Noida,Paid,Card,INR,15895.00,INR,15895.00
INV-IN-2026-4267,04/08/26,order_y7BZWHYvq28khr,RCPT-IN-100267,Rehan Das,Mumbai,Paid,Netbanking,INR,3702.00,INR,3702.00
INV-IN-2026-4268,09/08/26,order_E8QHNhZBTWXhhT,RCPT-IN-100268,Kabir Patel,Kochi,Paid,Card,INR,17503.00,INR,17503.00
INV-IN-2026-4269,10/08/26,order_0I66Rb9Y6yBOs8,RCPT-IN-100269,Anika Das,Ahmedabad,Paid,Upi,INR,12198.00,INR,12198.00
INV-IN-2026-4270,13/08/26,order_VOcsYxpiqiDrlb,RCPT-IN-100270,Arjun Kulkarni,Kochi,Paid,Netbanking,INR,2541.00,INR,2541.00
INV-IN-2026-4271,02/08/26,order_Y1SfyKkyfZ8ngB,RCPT-IN-100271,Rehan Bose,Bengaluru,Paid,Upi,INR,9390.00,INR,9390.00
INV-IN-2026-4272,03/08/26,order_xA9i8aGj74utUF,RCPT-IN-100272,Arjun Gupta,Noida,Paid,Upi,INR,4624.00,INR,4624.00
INV-IN-2026-4273,06/08/26,order_snDqtDK5DBzzea,RCPT-IN-100273,Diya Bhat,Kochi,Paid,Netbanking,INR,5415.00,INR,5415.00
INV-IN-2026-4274,25/08/26,order_Dz5aDO7JBc1j12,RCPT-IN-100274,Anika Verma,Jaipur,Paid,Upi,INR,4534.00,INR,4534.00
INV-IN-2026-4275,10/08/26,order_QmI9mE11KFHjSM,RCPT-IN-100275,Myra Patel,Kolkata,Paid,Upi,INR,16276.00,INR,16276.00
INV-IN-2026-4276,24/08/26,order_QFbqYnt14L1zjq,RCPT-IN-100276,Myra Verma,Jaipur,Paid,Upi,INR,9415.00,INR,9415.00
INV-IN-2026-4277,08/08/26,order_jdFQDYI1EXCb91,RCPT-IN-100277,Kavya Sharma,Jaipur,Paid,Upi,INR,7782.00,INR,7782.00
INV-IN-2026-4278,09/08/26,order_kAGvJBhwb1Z8Yf,RCPT-IN-100278,Arjun Iyer,Chennai,Paid,Wallet,INR,3259.00,INR,3259.00
INV-IN-2026-4279,24/08/26,order_B3Inysd6b9OZ4q,RCPT-IN-100279,Sara Iyer,Chennai,Paid,Upi,INR,2134.00,INR,2134.00
INV-IN-2026-4280,16/08/26,order_nEpzkElGvRaXDf,RCPT-IN-100280,Ishaan Reddy,Hyderabad,Paid,Upi,INR,14154.00,INR,14154.00
INV-IN-2026-4281,23/08/26,order_J3ha5NXIErZHo0,RCPT-IN-100281,Arjun Rao,Noida,Paid,Upi,INR,20742.00,INR,20742.00
INV-IN-2026-4282,16/08/26,order_qlToqJOTO67xZR,RCPT-IN-100282,Sara Menon,Kochi,Paid,Upi,INR,25411.00,INR,25411.00
INV-IN-2026-4283,15/08/26,order_xygvdDE2GEWnW2,RCPT-IN-100283,Aditi Iyer,Ahmedabad,Paid,Card,SGD,135.49,INR,8369.17
INV-IN-2026-4284,05/08/26,order_gn9zeOOhZJOIs3,RCPT-IN-100284,Rehan Gupta,Ahmedabad,Paid,Upi,INR,19910.00,INR,19910.00
INV-IN-2026-4285,15/08/26,order_doyriBWanxoYKr,RCPT-IN-100285,Ishaan Sharma,Chennai,Paid,Card,INR,7484.00,INR,7484.00
INV-IN-2026-4286,01/08/26,order_tElbX8R0A8qELf,RCPT-IN-100286,Myra Kulkarni,Chennai,Paid,Upi,INR,14155.00,INR,14155.00
INV-IN-2026-4287,20/08/26,order_10jV7Ai1vYokQv,RCPT-IN-100287,Diya Rao,Mumbai,Paid,Card,INR,9485.00,INR,9485.00
INV-IN-2026-4288,14/08/26,order_BvaYInUb8lvKlf,RCPT-IN-100288,Rehan Verma,Bengaluru,Paid,Upi,INR,15094.00,INR,15094.00
INV-IN-2026-4289,19/08/26,order_RASZAThpeYS1oK,RCPT-IN-100289,Arjun Bose,Bengaluru,Paid,Upi,INR,4923.00,INR,4923.00
INV-IN-2026-4290,19/08/26,order_OHfsAt4MR8ojD1,RCPT-IN-100290,Kavya Rao,Kochi,Paid,Wallet,INR,7383.00,INR,7383.00
INV-IN-2026-4291,08/08/26,order_aCbMjAZlpUxFEe,RCPT-IN-100291,Vihaan Bhat,Ahmedabad,Paid,Upi,INR,7072.00,INR,7072.00
INV-IN-2026-4292,15/08/26,order_dS7ChLNTsqRVIL,RCPT-IN-100292,Ananya Joshi,Bengaluru,Paid,Upi,INR,14282.00,INR,14282.00
INV-IN-2026-4293,23/08/26,order_rbVPrpcy9tcYYk,RCPT-IN-100293,Aarav Gupta,Jaipur,Paid,Upi,INR,7568.00,INR,7568.00
INV-IN-2026-4294,05/08/26,order_7QBIwFpDYqvW1x,RCPT-IN-100294,Ishaan Gupta,Hyderabad,Paid,Netbanking,INR,5814.00,INR,5814.00
INV-IN-2026-4295,21/08/26,order_ORZSvFiSmgH9qa,RCPT-IN-100295,Rehan Verma,Kolkata,Paid,Upi,INR,8754.00,INR,8754.00
INV-IN-2026-4296,17/08/26,order_MTpM5BgtYWnKuI,RCPT-IN-100296,Kavya Kulkarni,Bengaluru,Paid,Netbanking,INR,7084.00,INR,7084.00
INV-IN-2026-4297,05/08/26,order_Ahj7QQU8JmuHEz,RCPT-IN-100297,Sara Patel,Kochi,Paid,Card,INR,14674.00,INR,14674.00
INV-IN-2026-4298,15/08/26,order_4gxA3JX4dSP82p,RCPT-IN-100298,Myra Bhat,Gurugram,Paid,Upi,INR,9283.00,INR,9283.00
INV-IN-2026-4299,22/08/26,order_cb8h8oPqe1seoH,RCPT-IN-100299,Aditi Gupta,Gurugram,Paid,Card,INR,11484.00,INR,11484.00
INV-IN-2026-4300,04/08/26,order_2XBq6EyKPB8rf6,RCPT-IN-100300,Ananya Nair,Gurugram,Paid,Card,INR,10095.00,INR,10095.00
INV-IN-2026-4301,13/08/26,order_3YjJfFYyDDPehm,RCPT-IN-100301,Aarav Kulkarni,Gurugram,Paid,Upi,INR,6243.00,INR,6243.00
INV-IN-2026-4302,17/08/26,order_eisp4qrhSJZ9CX,RCPT-IN-100302,Ananya Reddy,Hyderabad,Paid,Upi,INR,12968.00,INR,12968.00
INV-IN-2026-4302-DUP,17/08/26,order_eisp4qrhSJZ9CX,RCPT-IN-100302,Ananya Reddy,Hyderabad,Paid,Upi,INR,12968.00,INR,12968.00
INV-IN-2026-4303,16/08/26,order_4pqKHw99Pmydcp,RCPT-IN-100303,Aarav Verma,Kochi,Paid,Card,INR,4114.00,INR,4114.00
INV-IN-2026-4304,01/08/26,order_FgnvHBqpzlboaO,RCPT-IN-100304,Advait Menon,Gurugram,Paid,Card,INR,6429.00,INR,6429.00
INV-IN-2026-4305,08/08/26,order_OACOUMbS45C2Ds,RCPT-IN-100305,Rehan Kulkarni,Kochi,Paid,Netbanking,INR,7209.00,INR,7209.00
INV-IN-2026-4306,23/08/26,order_JAXZC6AXxYMo7H,RCPT-IN-100306,Advait Das,Gurugram,Paid,Upi,INR,7613.00,INR,7613.00
INV-IN-2026-4307,08/08/26,order_BH7Xq7XsKnWF3I,RCPT-IN-100307,Aarav Nair,Noida,Paid,Upi,INR,1751.00,INR,1751.00
INV-IN-2026-4308,08/08/26,order_JiEOasPJnXIWij,RCPT-IN-100308,Aarav Gupta,Gurugram,Paid,Card,INR,7455.00,INR,7455.00
INV-IN-2026-4309,19/08/26,order_D4y1rxYnMhuX2N,RCPT-IN-100309,Myra Verma,Gurugram,Paid,Upi,INR,4722.00,INR,4722.00
INV-IN-2026-4310,04/08/26,order_wCb92HfuVvdRFM,RCPT-IN-100310,Vivaan Menon,Gurugram,Paid,Upi,INR,12864.00,INR,12864.00
INV-IN-2026-4311,04/08/26,order_ER2JCWBX1kKWQP,RCPT-IN-100311,Myra Menon,Pune,Paid,Upi,INR,40132.00,INR,40132.00
INV-IN-2026-4312,24/08/26,order_XMsLyOHGlNVGlM,RCPT-IN-100312,Advait Sharma,Jaipur,Paid,Upi,INR,8918.00,INR,8918.00
INV-IN-2026-4313,06/08/26,order_1NcrPUNl63JzDr,RCPT-IN-100313,Anika Das,Jaipur,Paid,Upi,INR,13058.00,INR,13058.00
INV-IN-2026-4314,04/08/26,order_PSsGP2OBPOZq7m,RCPT-IN-100314,Kavya Joshi,Pune,Paid,Upi,INR,9160.00,INR,9160.00
INV-IN-2026-4315,08/08/26,order_uXgjBV8skVPlbC,RCPT-IN-100315,Vivaan Verma,Ahmedabad,Paid,Card,INR,5484.00,INR,5484.00
INV-IN-2026-4316,22/08/26,order_uwBjmJs7rrwIG0,RCPT-IN-100316,Vivaan Das,Jaipur,Paid,Upi,INR,4646.00,INR,4646.00
INV-IN-2026-4317,19/08/26,order_7j5zY8ejWWJHkl,RCPT-IN-100317,Aditi Reddy,Chennai,Paid,Upi,INR,15694.00,INR,15694.00
INV-IN-2026-4318,03/08/26,order_IXf9AWD5Bn0NXT,RCPT-IN-100318,Kavya Joshi,Jaipur,Paid,Upi,INR,15688.00,INR,15688.00
INV-IN-2026-4319,16/08/26,order_RlRXhSEsf8G8e0,RCPT-IN-100319,Myra Rao,Jaipur,Paid,Upi,INR,7741.00,INR,7741.00
INV-IN-2026-4320,15/08/26,order_WQx0kNl2nbumVH,RCPT-IN-100320,Sara Sharma,Mumbai,Paid,Card,INR,10576.00,INR,10576.00
INV-IN-2026-4321,20/08/26,order_oGuVJEddhuakzd,RCPT-IN-100321,Diya Bhat,Kolkata,Paid,Upi,INR,10186.00,INR,10186.00
INV-IN-2026-4322,24/08/26,order_POFwDsiX9GJQwD,RCPT-IN-100322,Myra Das,Bengaluru,Paid,Upi,INR,5187.00,INR,5187.00
INV-IN-2026-4323,03/08/26,order_gAqQ7wkrfo4KOx,RCPT-IN-100323,Arjun Bhat,Noida,Paid,Card,INR,7519.00,INR,7519.00
INV-IN-2026-4324,14/08/26,order_WCrVxXtqjOHBLP,RCPT-IN-100324,Rehan Rao,Chennai,Paid,Upi,INR,17051.00,INR,17051.00
INV-IN-2026-4325,24/08/26,order_5nhkU1vYPFcxyG,RCPT-IN-100325,Aditi Kulkarni,Jaipur,Paid,Upi,INR,13194.00,INR,13194.00
INV-IN-2026-4326,01/08/26,order_JI5AYXBKKP0wR4,RCPT-IN-100326,Vivaan Reddy,Indore,Paid,Card,INR,46797.00,INR,46797.00
INV-IN-2026-4327,12/08/26,order_ZU3AlnAipDBHyU,RCPT-IN-100327,Vivaan Das,Hyderabad,Paid,Card,INR,13152.00,INR,13152.00
INV-IN-2026-4329,07/08/26,order_HFjSCOOGgq64PS,RCPT-IN-100329,Sara Sharma,Bengaluru,Paid,Card,INR,10947.00,INR,10947.00
INV-IN-2026-4330,25/08/26,order_ryEu7z7l02uB17,RCPT-IN-100330,Kabir Sharma,Pune,Paid,Upi,INR,6687.00,INR,6687.00
INV-IN-2026-4331,10/08/26,order_TRtJcIym3OulqL,RCPT-IN-100331,Arjun Gupta,Bengaluru,Paid,Upi,INR,6882.00,INR,6882.00
INV-IN-2026-4332,21/08/26,order_BONN2FyxFE9qWB,RCPT-IN-100332,Diya Bose,Ahmedabad,Paid,Card,INR,3973.00,INR,3973.00
