Invoice Number,Invoice Date,Order ID,Reference Number,Customer Name,Place of Supply,Invoice Status,Payment Mode,Presentment Currency,Presentment Amount,Currency,Total
INV-US-2026-4170,08/20/2026,order_WyIjs8XAme0vEF,RCPT-US-100170,Isabella Anderson,"Nashville, TN",Paid,Card,USD,22.21,USD,22.21
INV-US-2026-4171,08/15/2026,order_1mcJLZS9oCGp6b,RCPT-US-100171,Logan Davis,"Seattle, WA",Paid,Card,USD,100.07,USD,100.07
INV-US-2026-4172,08/06/2026,order_TrmjngoRj8OZPf,RCPT-US-100172,James Jones,"Phoenix, AZ",Paid,Wallet,USD,19.18,USD,19.18
INV-US-2026-4173,08/21/2026,order_BAcneUOu7d4Mfz,RCPT-US-100173,Lucas Garcia,"Denver, CO",Paid,Wallet,USD,18.64,USD,18.64
INV-US-2026-4174,08/24/2026,order_se63mzq7jdiX8h,RCPT-US-100174,Ethan Anderson,"Atlanta, GA",Paid,Card,USD,20.66,USD,20.66
INV-US-2026-4175,08/12/2026,order_n1nKgogQs37bQ0,RCPT-US-100175,Emma Smith,"Chicago, IL",Paid,Card,USD,36.04,USD,36.04
INV-US-2026-4176,08/19/2026,order_JyLhG1oTvR9huw,RCPT-US-100176,Noah Jones,"Phoenix, AZ",Paid,Card,USD,55.51,USD,55.51
INV-US-2026-4177,08/12/2026,order_xmv4VJf68gDgFy,RCPT-US-100177,James Brown,"Phoenix, AZ",Paid,Card,USD,17.98,USD,17.98
INV-US-2026-4178,08/18/2026,order_m6IgnsXM2wm2n1,RCPT-US-100178,Sophia Brown,"Denver, CO",Paid,Card,USD,28.97,USD,28.97
INV-US-2026-4179,08/08/2026,order_HnZIEhhFDS5chi,RCPT-US-100179,Amelia Miller,"Boston, MA",Paid,Ach,USD,24.17,USD,24.17
INV-US-2026-4180,08/17/2026,order_udNQGSBVBMWkYC,RCPT-US-100180,Lucas Williams,"Austin, TX",Paid,Card,USD,32.42,USD,32.42
INV-US-2026-4181,08/07/2026,order_3kNaUDLm2VHTcU,RCPT-US-100181,Liam Thomas,"Boston, MA",Paid,Card,USD,41.21,USD,41.21
INV-US-2026-4182,08/12/2026,order_rvTqqB7rTUxvif,RCPT-US-100182,Isabella Brown,"Seattle, WA",Paid,Card,USD,54.55,USD,54.55
INV-US-2026-4183,08/24/2026,order_9lnIgY0jVvzac3,RCPT-US-100183,Ethan Williams,"Boston, MA",Paid,Card,USD,36.24,USD,36.24
INV-US-2026-4184,08/07/2026,order_EkItTNJBF5TxQt,RCPT-US-100184,Isabella Davis,"Denver, CO",Paid,Ach,USD,47.21,USD,47.21
INV-US-2026-4185,08/14/2026,order_9UuZv9FuaDfwG6,RCPT-US-100185,Emma Johnson,"Austin, TX",Paid,Card,USD,26.62,USD,26.62
INV-US-2026-4186,08/11/2026,order_zVFbtSgw3GRjDt,RCPT-US-100186,Mia Anderson,"Columbus, OH",Paid,Card,USD,32.72,USD,32.72
INV-US-2026-4187,08/11/2026,order_s4dxSln3u2sRnY,RCPT-US-100187,Olivia Garcia,"Denver, CO",Paid,Card,USD,34.25,USD,34.25
INV-US-2026-4188,08/21/2026,order_PuXm9pBBsXChY8,RCPT-US-100188,Ethan Anderson,"Boston, MA",Paid,Card,USD,42.13,USD,42.13
INV-US-2026-4189,08/09/2026,order_xgCBzhzC1HdHCW,RCPT-US-100189,Olivia Brown,"Columbus, OH",Paid,Ach,USD,30.04,USD,30.04
INV-US-2026-4190,08/04/2026,order_j7V5CuwmypsCbw,RCPT-US-100190,Isabella Smith,"Austin, TX",Paid,Wallet,USD,37.36,USD,37.36
INV-US-2026-4191,08/21/2026,order_HUoTNNoqIy3pC6,RCPT-US-100191,Ethan Thomas,"Portland, OR",Paid,Card,USD,38.67,USD,38.67
INV-US-2026-4192,08/18/2026,order_uJqXn9Ke6Nf1p8,RCPT-US-100192,Olivia Davis,"Portland, OR",Paid,Card,USD,14.20,USD,14.20
INV-US-2026-4193,08/04/2026,order_Ej1efzzVCdKEOB,RCPT-US-100193,James Garcia,"Austin, TX",Paid,Ach,USD,27.26,USD,27.26
INV-US-2026-4194,08/04/2026,order_jdsUZhe0DrYMcI,RCPT-US-100194,Emma Miller,"Phoenix, AZ",Paid,Ach,USD,37.90,USD,37.90
INV-US-2026-4195,08/15/2026,order_k99fQcS94yP2Kg,RCPT-US-100195,Sophia Johnson,"Nashville, TN",Paid,Card,USD,22.51,USD,22.51
INV-US-2026-4196,08/15/2026,order_1lIdvwi9pvqnWg,RCPT-US-100196,Mia Miller,"Portland, OR",Paid,Card,USD,43.98,USD,43.98
INV-US-2026-4197,08/09/2026,order_XjvojoRq6OVEai,RCPT-US-100197,Liam Johnson,"Nashville, TN",Paid,Card,USD,38.31,USD,38.31
INV-US-2026-4198,08/11/2026,order_aasgioZ6T4QecY,RCPT-US-100198,Lucas Taylor,"Denver, CO",Paid,Wallet,USD,15.76,USD,15.76
INV-US-2026-4199,08/17/2026,order_ZbypFNAwn6C4vE,RCPT-US-100199,Ava Jones,"Seattle, WA",Paid,Card,AUD,38.73,USD,25.56
INV-US-2026-4200,08/18/2026,order_FPz9nSjfdgNJWQ,RCPT-US-100200,Ethan Garcia,"Seattle, WA",Paid,Wallet,USD,9.36,USD,9.36
INV-US-2026-4201,08/05/2026,order_1wB2PfYXOCWQLX,RCPT-US-100201,Noah Smith,"Nashville, TN",Paid,Card,USD,36.62,USD,36.62
INV-US-2026-4202,08/02/2026,order_lTjDmIEbNI9ilu,RCPT-US-100202,Logan Jones,"Boston, MA",Paid,Card,USD,14.39,USD,14.39
INV-US-2026-4203,08/15/2026,order_tshuHX5c2A55PP,RCPT-US-100203,James Jones,"Nashville, TN",Paid,Ach,USD,20.81,USD,20.81
INV-US-2026-4204,08/17/2026,order_hwA7okCemdlIYe,RCPT-US-100204,James Anderson,"Denver, CO",Paid,Card,GBP,19.33,USD,24.55
INV-US-2026-4205,08/12/2026,order_sukrNekR82AoVR,RCPT-US-100205,Liam Anderson,"Austin, TX",Paid,Card,USD,21.40,USD,21.40
INV-US-2026-4206,08/03/2026,order_ggTGTxporEKh9b,RCPT-US-100206,Olivia Garcia,"Nashville, TN",Paid,Card,USD,32.65,USD,32.65
INV-US-2026-4207,08/07/2026,order_R4c5QwEQXrBzqY,RCPT-US-100207,Noah Garcia,"Atlanta, GA",Paid,Ach,USD,44.78,USD,44.78
INV-US-2026-4208,08/25/2026,order_EQjkFkO3Eem377,RCPT-US-100208,Logan Martinez,"Phoenix, AZ",Paid,Card,USD,34.11,USD,34.11
INV-US-2026-4209,08/17/2026,order_GwUJ7zGZ48y9Jk,RCPT-US-100209,Ethan Brown,"Chicago, IL",Paid,Card,USD,27.99,USD,27.99
INV-US-2026-4210,08/11/2026,order_Pru0HzY27Va4Jl,RCPT-US-100210,Ava Garcia,"Nashville, TN",Paid,Card,USD,88.79,USD,88.79
INV-US-2026-4211,08/18/2026,order_NMJI24mYvkvwZj,RCPT-US-100211,Amelia Jones,"Portland, OR",Paid,Card,USD,32.20,USD,32.20
INV-US-2026-4212,08/03/2026,order_BrI3rgurGQdxYV,RCPT-US-100212,Mia Jones,"Chicago, IL",Paid,Card,USD,52.77,USD,52.77
INV-US-2026-4213,08/24/2026,order_v4CyqI3basvgsN,RCPT-US-100213,Ava Johnson,"Austin, TX",Paid,Card,USD,7.93,USD,7.93
INV-US-2026-4214,08/25/2026,order_x4Bt6sHrJ6cKLJ,RCPT-US-100214,Lucas Martinez,"Portland, OR",Paid,Ach,USD,57.76,USD,57.76
INV-US-2026-4215,08/21/2026,order_8Y3OZyV1XB4y64,RCPT-US-100215,Amelia Miller,"Seattle, WA",Paid,Card,AUD,75.54,USD,49.86
INV-US-2026-4216,08/25/2026,order_PNXnUvN4whANil,RCPT-US-100216,Olivia Taylor,"Seattle, WA",Paid,Card,USD,29.05,USD,29.05
INV-US-2026-4217,08/09/2026,order_Yc18mUzhjgjW13,RCPT-US-100217,Olivia Thomas,"Phoenix, AZ",Paid,Card,USD,85.35,USD,85.35
INV-US-2026-4218,08/11/2026,order_LzvO7Poj9w0KiD,RCPT-US-100218,Lucas Davis,"Austin, TX",Paid,Card,INR,2370.45,USD,28.40
INV-US-2026-4219,08/02/2026,order_FJIGLTStJM2dXQ,RCPT-US-100219,Isabella Martinez,"Phoenix, AZ",Paid,Card,USD,58.63,USD,58.63
INV-US-2026-4220,08/16/2026,order_r9zMMKMW1FbiB4,RCPT-US-100220,Liam Brown,"Atlanta, GA",Paid,Ach,USD,19.18,USD,19.18
INV-US-2026-4221,08/21/2026,order_KJPsxeJsa7HZly,RCPT-US-100221,Logan Davis,"Nashville, TN",Paid,Ach,USD,44.58,USD,44.58
INV-US-2026-4222,08/02/2026,order_5JvoZRQq7L2GXE,RCPT-US-100222,Ava Garcia,"Denver, CO",Paid,Card,USD,29.36,USD,29.36
INV-US-2026-4223,08/07/2026,order_oxBDEY1h2QRr7u,RCPT-US-100223,James Anderson,"Boston, MA",Paid,Card,USD,26.88,USD,26.88
INV-US-2026-4224,08/07/2026,order_vdIndnvK5XzoxQ,RCPT-US-100224,Lucas Davis,"Phoenix, AZ",Paid,Card,USD,45.69,USD,45.69
INV-US-2026-4225,08/13/2026,order_LBeNh3LEqhkB9s,RCPT-US-100225,Amelia Johnson,"Chicago, IL",Paid,Card,GBP,27.31,USD,34.68
INV-US-2026-4226,08/22/2026,order_HRNFV89jKaPi6C,RCPT-US-100226,Ava Brown,"Boston, MA",Paid,Card,AUD,28.29,USD,18.67
INV-US-2026-4227,08/04/2026,order_RR2EvjPEp1kwAB,RCPT-US-100227,Liam Brown,"Phoenix, AZ",Paid,Card,USD,8.93,USD,8.93
INV-US-2026-4228,08/06/2026,order_XjyqiropDntJU0,RCPT-US-100228,Logan Thomas,"Austin, TX",Paid,Card,USD,26.52,USD,26.52
INV-US-2026-4229,08/23/2026,order_R047MvsJKHdBgF,RCPT-US-100229,Sophia Taylor,"Nashville, TN",Paid,Card,USD,20.17,USD,20.17
INV-US-2026-4230,08/04/2026,order_obR5cul28LMby1,RCPT-US-100230,Olivia Davis,"Atlanta, GA",Paid,Card,USD,25.19,USD,25.19
INV-US-2026-4231,08/23/2026,order_zqVAZQjSpcu2Yj,RCPT-US-100231,Logan Williams,"Boston, MA",Paid,Card,USD,37.61,USD,37.61
INV-US-2026-4232,08/08/2026,order_dfj8131KIQ9Idz,RCPT-US-100232,Sophia Jones,"Austin, TX",Paid,Card,USD,56.39,USD,56.39
INV-US-2026-4233,08/09/2026,order_ZfVdHtikTs3ESL,RCPT-US-100233,Mason Johnson,"Nashville, TN",Paid,Card,USD,15.15,USD,15.15
INV-US-2026-4234,08/02/2026,order_keIuEfPQIWAg5T,RCPT-US-100234,Olivia Johnson,"Denver, CO",Paid,Card,USD,26.16,USD,26.16
INV-US-2026-4235,08/16/2026,order_G7FLW1LsviFcGz,RCPT-US-100235,Liam Martinez,"Portland, OR",Paid,Card,USD,19.18,USD,19.18
INV-US-2026-4236,08/23/2026,order_74gnD09MPMUNUi,RCPT-US-100236,Amelia Anderson,"Austin, TX",Paid,Card,USD,22.16,USD,22.16
INV-US-2026-4237,08/10/2026,order_FEs4XELagU3miI,RCPT-US-100237,Ava Brown,"Boston, MA",Paid,Card,USD,58.85,USD,58.85
INV-US-2026-4237-DUP,08/10/2026,order_FEs4XELagU3miI,RCPT-US-100237,Ava Brown,"Boston, MA",Paid,Card,USD,58.85,USD,58.85
INV-US-2026-4238,08/10/2026,order_hzNeCkIpzvx6Rs,RCPT-US-100238,Lucas Jones,"Columbus, OH",Paid,Card,USD,25.74,USD,25.74
INV-US-2026-4239,08/05/2026,order_tMRUtl3qcTXZxf,RCPT-US-100239,Noah Taylor,"Austin, TX",Paid,Card,USD,24.05,USD,24.05
INV-US-2026-4240,08/09/2026,order_zd37BxcsmKvtz8,RCPT-US-100240,James Taylor,"Portland, OR",Paid,Card,USD,46.02,USD,46.02
INV-US-2026-4241,08/22/2026,order_zu44u9bo9mVeuc,RCPT-US-100241,Emma Davis,"Columbus, OH",Paid,Card,USD,29.94,USD,29.94
INV-US-2026-4242,08/10/2026,order_I3YXzffQaIhktH,RCPT-US-100242,Mia Johnson,"Atlanta, GA",Paid,Card,USD,40.99,USD,40.99
INV-US-2026-4243,08/08/2026,order_Tqx3ZWFZ4pVeLG,RCPT-US-100243,James Johnson,"Columbus, OH",Paid,Card,USD,14.59,USD,14.59
INV-US-2026-4244,08/23/2026,order_PcQRh3HHMV26BC,RCPT-US-100244,Lucas Smith,"Columbus, OH",Paid,Card,USD,25.43,USD,25.43
INV-US-2026-4245,08/03/2026,order_EfSfpSJKOfLB5A,RCPT-US-100245,Logan Thomas,"Columbus, OH",Paid,Card,USD,22.22,USD,22.22
INV-US-2026-4246,08/20/2026,order_oem5071xxcbIv3,RCPT-US-100246,Emma Miller,"Atlanta, GA",Paid,Card,USD,37.50,USD,37.50
INV-US-2026-4247,08/01/2026,order_BTyl3WKsY0jW0u,RCPT-US-100247,James Smith,"Chicago, IL",Paid,Card,USD,23.26,USD,23.26
INV-US-2026-4248,08/06/2026,order_aPbLPnIu8Okv8m,RCPT-US-100248,Mason Smith,"Phoenix, AZ",Paid,Card,USD,75.14,USD,75.14
INV-US-2026-4249,08/22/2026,order_kDgrlf6nyURlQG,RCPT-US-100249,Mia Anderson,"Chicago, IL",Paid,Ach,USD,24.87,USD,24.87
INV-US-2026-4250,08/13/2026,order_w8FDfOxc8ysy3T,RCPT-US-100250,Ethan Martinez,"Phoenix, AZ",Paid,Wallet,USD,53.70,USD,53.70
INV-US-2026-4251,08/20/2026,order_MfA63LdVzmRYLY,RCPT-US-100251,Logan Davis,"Nashville, TN",Paid,Card,USD,17.58,USD,17.58
INV-US-2026-4252,08/14/2026,order_ZYJ7Qm87oeizo1,RCPT-US-100252,Ethan Miller,"Columbus, OH",Paid,Wallet,USD,69.87,USD,69.87
INV-US-2026-4253,08/11/2026,order_g08LbkCMd3WiBC,RCPT-US-100253,Noah Thomas,"Austin, TX",Paid,Card,USD,35.00,USD,35.00
INV-US-2026-4254,08/05/2026,order_MXuEZzxMHE1X96,RCPT-US-100254,Amelia Miller,"Denver, CO",Paid,Card,USD,33.93,USD,33.93
INV-US-2026-4255,08/03/2026,order_qxQfMOaVwnuRdD,RCPT-US-100255,Ava Martinez,"Phoenix, AZ",Paid,Card,CAD,65.73,USD,47.98
INV-US-2026-4256,08/24/2026,order_eqTr4r9ukmiJni,RCPT-US-100256,James Thomas,"Columbus, OH",Paid,Ach,USD,25.04,USD,25.04
INV-US-2026-4257,08/25/2026,order_3U02PI3tVbcrmV,RCPT-US-100257,Emma Jones,"Denver, CO",Paid,Card,USD,58.22,USD,58.22
INV-US-2026-4258,08/09/2026,order_48Lm65R4BOFYwB,RCPT-US-100258,Olivia Martinez,"Columbus, OH",Paid,Card,USD,38.56,USD,38.56
INV-US-2026-4259,08/05/2026,order_ROkNJgF0dOhoZS,RCPT-US-100259,Mason Davis,"Denver, CO",Paid,Card,USD,54.51,USD,54.51
INV-US-2026-4260,08/15/2026,order_9x2UCdyy1yalvG,RCPT-US-100260,Ava Anderson,"Nashville, TN",Paid,Ach,USD,30.72,USD,30.72
INV-US-2026-4261,08/12/2026,order_7OYe4J5fgq6AHA,RCPT-US-100261,Ava Garcia,"Seattle, WA",Paid,Card,USD,43.24,USD,43.24
INV-US-2026-4262,08/19/2026,order_ZyOsOibiHSQuuR,RCPT-US-100262,Ava Miller,"Boston, MA",Paid,Card,AUD,56.56,USD,37.33
INV-US-2026-4263,08/21/2026,order_qSbcLyC2lR5N8R,RCPT-US-100263,Ethan Miller,"Nashville, TN",Paid,Card,USD,37.44,USD,37.44
INV-US-2026-4264,08/18/2026,order_VWvHajS2CYyQA1,RCPT-US-100264,Ethan Jones,"Phoenix, AZ",Paid,Card,USD,40.35,USD,40.35
INV-US-2026-4265,08/08/2026,order_Y9pcv07bPpv9KD,RCPT-US-100265,Noah Brown,"Seattle, WA",Paid,Card,EUR,22.03,USD,24.01
INV-US-2026-4266,08/09/2026,order_wXweoeSlCs5JRp,RCPT-US-100266,Olivia Jones,"Seattle, WA",Paid,Card,USD,40.78,USD,40.78
INV-US-2026-4267,08/04/2026,order_ARDJ5Y0rBjaUIV,RCPT-US-100267,James Williams,"Austin, TX",Paid,Card,USD,27.65,USD,27.65
INV-US-2026-4268,08/03/2026,order_II7A9HzVg9uwTL,RCPT-US-100268,Lucas Smith,"Seattle, WA",Paid,Card,USD,68.65,USD,68.65
INV-US-2026-4269,08/10/2026,order_99T25gwqcGvZQq,RCPT-US-100269,Isabella Anderson,"Phoenix, AZ",Paid,Card,USD,32.86,USD,32.86
INV-US-2026-4270,08/11/2026,order_1IMhUNP70N4cMx,RCPT-US-100270,Isabella Johnson,"Chicago, IL",Paid,Ach,USD,26.29,USD,26.29
INV-US-2026-4271,08/02/2026,order_AnJXXkRXG2eYiw,RCPT-US-100271,Olivia Smith,"Phoenix, AZ",Paid,Wallet,USD,39.07,USD,39.07
INV-US-2026-4272,08/12/2026,order_pUJVEWGY9EBRXt,RCPT-US-100272,Ethan Williams,"Nashville, TN",Paid,Card,USD,82.88,USD,82.88
INV-US-2026-4273,08/23/2026,order_tpefktLvVtkwtN,RCPT-US-100273,Liam Martinez,"Columbus, OH",Paid,Card,USD,12.02,USD,12.02
INV-US-2026-4274,08/13/2026,order_1fMvo4MxUnyi7B,RCPT-US-100274,Amelia Garcia,"Boston, MA",Paid,Card,USD,23.48,USD,23.48
INV-US-2026-4275,08/06/2026,order_DZNEwSoCbvwHfe,RCPT-US-100275,Amelia Taylor,"Portland, OR",Paid,Ach,USD,54.08,USD,54.08
INV-US-2026-4276,08/23/2026,order_1rm9Rva1Og6bDV,RCPT-US-100276,Logan Williams,"Atlanta, GA",Paid,Card,USD,62.67,USD,62.67
INV-US-2026-4277,08/25/2026,order_C60mKNxj1K93iw,RCPT-US-100277,Ava Garcia,"Denver, CO",Paid,Wallet,INR,2793.77,USD,33.47
INV-US-2026-4278,08/03/2026,order_1I7k60BDz6xhtS,RCPT-US-100278,James Taylor,"Chicago, IL",Paid,Card,USD,48.13,USD,48.13
INV-US-2026-4279,08/18/2026,order_ezxJIeasAnleni,RCPT-US-100279,Mia Williams,"Nashville, TN",Paid,Card,USD,27.09,USD,27.09
INV-US-2026-4280,08/05/2026,order_oDYfdtXILslKuz,RCPT-US-100280,Isabella Anderson,"Phoenix, AZ",Paid,Card,USD,19.03,USD,19.03
INV-US-2026-4281,08/02/2026,order_VbjzQul7M6uHwq,RCPT-US-100281,Amelia Smith,"Seattle, WA",Paid,Card,USD,35.80,USD,35.80
INV-US-2026-4283,08/17/2026,order_TXISwn77Ctq2C1,RCPT-US-100283,Emma Taylor,"Nashville, TN",Paid,Card,EUR,23.33,USD,25.43
INV-US-2026-4284,08/07/2026,order_WOnDCqY0FQoMNb,RCPT-US-100284,Noah Jones,"Portland, OR",Paid,Card,USD,43.37,USD,43.37
INV-US-2026-4285,08/10/2026,order_UIve7wjdnum677,RCPT-US-100285,Olivia Smith,"Nashville, TN",Paid,Card,EUR,14.11,USD,15.38
INV-US-2026-4286,08/20/2026,order_egOFn4uGd2rUrW,RCPT-US-100286,Logan Martinez,"Portland, OR",Paid,Card,USD,38.90,USD,38.90
INV-US-2026-4287,08/21/2026,order_GpwozcdGpl3XbU,RCPT-US-100287,Liam Miller,"Chicago, IL",Paid,Card,USD,66.11,USD,66.11
INV-US-2026-4289,08/14/2026,order_w1Z1qTOWt8qDcb,RCPT-US-100289,Logan Miller,"Phoenix, AZ",Paid,Card,AUD,40.26,USD,26.57
INV-US-2026-4290,08/12/2026,order_jXgWHaogFH4h1E,RCPT-US-100290,Amelia Smith,"Boston, MA",Paid,Card,USD,26.42,USD,26.42
INV-US-2026-4291,08/24/2026,order_TIwiROLkFUrt0m,RCPT-US-100291,Lucas Garcia,"Phoenix, AZ",Paid,Card,USD,89.06,USD,89.06
INV-US-2026-4292,08/12/2026,order_AphS4bfi5aYsQ1,RCPT-US-100292,Isabella Johnson,"Boston, MA",Paid,Card,USD,24.30,USD,24.30
INV-US-2026-4293,08/08/2026,order_kE4Q0MdkfRy4kP,RCPT-US-100293,Logan Williams,"Austin, TX",Paid,Card,USD,30.81,USD,30.81
INV-US-2026-4294,08/13/2026,order_b8ZOJgyVh1wOex,RCPT-US-100294,Olivia Martinez,"Columbus, OH",Paid,Card,USD,23.11,USD,23.11
INV-US-2026-4295,08/12/2026,order_7DXjMZNH0jHnS2,RCPT-US-100295,Emma Williams,"Seattle, WA",Paid,Card,USD,20.47,USD,20.47
INV-US-2026-4296,08/05/2026,order_cOWsocaGdjPGJ4,RCPT-US-100296,Amelia Johnson,"Chicago, IL",Paid,Card,USD,37.56,USD,37.56
INV-US-2026-4297,08/13/2026,order_N6UhqiJ3Uq61gH,RCPT-US-100297,Ava Martinez,"Nashville, TN",Paid,Card,USD,17.64,USD,17.64
INV-US-2026-4298,08/07/2026,order_jE3KOZ39T0lY98,RCPT-US-100298,Emma Williams,"Portland, OR",Paid,Card,USD,21.70,USD,21.70
INV-US-2026-4299,08/15/2026,order_u73wK3HPeuJLy7,RCPT-US-100299,Olivia Smith,"Atlanta, GA",Paid,Card,USD,61.38,USD,61.38
INV-US-2026-4300,08/22/2026,order_C0mJlGqncKc2d8,RCPT-US-100300,Noah Miller,"Nashville, TN",Paid,Card,USD,17.32,USD,17.32
INV-US-2026-4301,08/24/2026,order_gOyJfJuvlzxQ2U,RCPT-US-100301,Amelia Anderson,"Nashville, TN",Paid,Card,USD,19.37,USD,19.37
INV-US-2026-4302,08/08/2026,order_fhdsMO7xrK3bYf,RCPT-US-100302,Mia Anderson,"Austin, TX",Paid,Card,USD,41.24,USD,41.24
INV-US-2026-4303,08/12/2026,order_hNFttz8NoASl08,RCPT-US-100303,James Jones,"Portland, OR",Paid,Card,USD,28.15,USD,28.15
INV-US-2026-4304,08/17/2026,order_ucysk1RN9YXkDs,RCPT-US-100304,Sophia Brown,"Boston, MA",Paid,Card,USD,30.19,USD,30.19
INV-US-2026-4305,08/20/2026,order_apXBZRyHoEQiqD,RCPT-US-100305,Mia Brown,"Columbus, OH",Paid,Card,CAD,42.87,USD,31.30
INV-US-2026-4306,08/21/2026,order_tX0xIDbTP9vvU2,RCPT-US-100306,Ethan Taylor,"Seattle, WA",Paid,Wallet,USD,103.01,USD,103.01
INV-US-2026-4307,08/19/2026,order_R4ARJZGNOuxHad,RCPT-US-100307,Logan Brown,"Columbus, OH",Paid,Card,USD,37.11,USD,37.11
INV-US-2026-4308,08/24/2026,order_n42WSGJ6cgDoT6,RCPT-US-100308,Amelia Anderson,"Portland, OR",Paid,Ach,USD,52.04,USD,52.04
INV-US-2026-4309,08/13/2026,order_z1bQb221H1GwMD,RCPT-US-100309,Mason Brown,"Nashville, TN",Paid,Card,USD,19.29,USD,19.29
INV-US-2026-4310,08/06/2026,order_1d7mZdt62X0VmX,RCPT-US-100310,Emma Williams,"Boston, MA",Paid,Card,EUR,99.79,USD,108.77
INV-US-2026-4311,08/24/2026,order_UdJbUtALRVkOiE,RCPT-US-100311,Olivia Garcia,"Columbus, OH",Paid,Card,USD,32.20,USD,32.20
INV-US-2026-4312,08/08/2026,order_TK0yf7HGvno20q,RCPT-US-100312,Lucas Johnson,"Denver, CO",Paid,Ach,USD,22.54,USD,22.54
INV-US-2026-4313,08/02/2026,order_nJVWO9yLfEk8Ca,RCPT-US-100313,Sophia Thomas,"Boston, MA",Paid,Ach,USD,42.19,USD,42.19
INV-US-2026-4314,08/02/2026,order_Vfd98KhfOKex71,RCPT-US-100314,Ethan Jones,"Denver, CO",Paid,Card,USD,31.16,USD,31.16
INV-US-2026-4315,08/13/2026,order_twDGk3q66zE1Mg,RCPT-US-100315,Olivia Garcia,"Phoenix, AZ",Paid,Card,USD,39.66,USD,39.66
INV-US-2026-4316,08/08/2026,order_hg36vYyhD2fadu,RCPT-US-100316,Ava Thomas,"Austin, TX",Paid,Card,CAD,31.38,USD,22.91
INV-US-2026-4317,08/08/2026,order_XKquTm3uddnC4Q,RCPT-US-100317,Sophia Williams,"Atlanta, GA",Paid,Wallet,USD,66.14,USD,66.14
INV-US-2026-4318,08/14/2026,order_V9qnERKNutCmuX,RCPT-US-100318,Sophia Garcia,"Denver, CO",Paid,Card,CAD,82.76,USD,60.41
INV-US-2026-4319,08/16/2026,order_DFaaVXmb5uFaik,RCPT-US-100319,Olivia Davis,"Boston, MA",Paid,Card,USD,19.80,USD,19.80
INV-US-2026-4320,08/22/2026,order_bxemGRgSM9ExWa,RCPT-US-100320,James Taylor,"Phoenix, AZ",Paid,Card,INR,2762.26,USD,33.09
INV-US-2026-4321,08/24/2026,order_weVzstyPZO8cr2,RCPT-US-100321,Liam Thomas,"Denver, CO",Paid,Card,USD,41.03,USD,41.03
INV-US-2026-4322,08/18/2026,order_EacbR0pHNCCDLQ,RCPT-US-100322,Amelia Johnson,"Chicago, IL",Paid,Card,USD,25.16,USD,25.16
INV-US-2026-4323,08/25/2026,order_mLSVZqQ0kl1Slk,RCPT-US-100323,James Martinez,"Nashville, TN",Paid,Card,USD,24.32,USD,24.32
INV-US-2026-4324,08/13/2026,order_NAoSHJyr8efmiD,RCPT-US-100324,Logan Brown,"Chicago, IL",Paid,Card,AUD,52.54,USD,34.68
INV-US-2026-4325,08/20/2026,order_WgLnXDWHptEOF1,RCPT-US-100325,Mia Jones,"Austin, TX",Paid,Card,GBP,40.66,USD,51.64
INV-US-2026-4326,08/20/2026,order_mkeM70P0Xs7YYl,RCPT-US-100326,Ava Taylor,"Nashville, TN",Paid,Card,USD,36.07,USD,36.07
INV-US-2026-4327,08/18/2026,order_ZMV9C6iNg2SViD,RCPT-US-100327,Mason Martinez,"Austin, TX",Paid,Card,USD,31.25,USD,31.25
INV-US-2026-4328,08/20/2026,order_VkLhXdjpe0eIZW,RCPT-US-100328,Olivia Martinez,"Nashville, TN",Paid,Card,USD,34.99,USD,34.99
INV-US-2026-4329,08/11/2026,order_g2HYISPeZYiK8M,RCPT-US-100329,Emma Jones,"Columbus, OH",Paid,Ach,USD,17.66,USD,17.66
INV-US-2026-4330,08/17/2026,order_6gHhNUv30dR6fX,RCPT-US-100330,Mia Davis,"Chicago, IL",Paid,Card,USD,21.22,USD,21.22
INV-US-2026-4331,08/21/2026,order_1mJubilxGSUYVq,RCPT-US-100331,Ethan Brown,"Columbus, OH",Paid,Card,USD,18.45,USD,18.45
INV-US-2026-4332,08/09/2026,order_UPcjBS0gAFI655,RCPT-US-100332,Mason Thomas,"Austin, TX",Paid,Card,USD,45.99,USD,45.99
INV-US-2026-4333,08/25/2026,order_nApLaD2WVQ5ENE,RCPT-US-100333,Emma Smith,"Chicago, IL",Paid,Wallet,INR,1560.42,USD,18.69
INV-US-2026-4334,08/14/2026,order_tN132hxBAV18cS,RCPT-US-100334,Olivia Anderson,"Boston, MA",Paid,Card,USD,35.47,USD,35.47
INV-US-2026-4335,08/12/2026,order_JT3PfQh0RejLTL,RCPT-US-100335,Ethan Williams,"Austin, TX",Paid,Wallet,USD,41.07,USD,41.07
INV-US-2026-4335-DUP,08/12/2026,order_JT3PfQh0RejLTL,RCPT-US-100335,Ethan Williams,"Austin, TX",Paid,Wallet,USD,41.07,USD,41.07
INV-US-2026-4336,08/15/2026,order_MXWOS1YUr8xf5x,RCPT-US-100336,Noah Williams,"Chicago, IL",Paid,Card,USD,24.90,USD,24.90
INV-US-2026-4337,08/02/2026,order_wrSX9upnigzKhV,RCPT-US-100337,Olivia Garcia,"Austin, TX",Paid,Card,CAD,26.77,USD,19.54
INV-US-2026-4338,08/19/2026,order_L0L6T17dTjoGxa,RCPT-US-100338,Isabella Miller,"Atlanta, GA",Paid,Card,USD,47.31,USD,47.31
