Invoice Number,Invoice Date,Order ID,Reference Number,Customer Name,Place of Supply,Invoice Status,Payment Mode,Presentment Currency,Presentment Amount,Currency,Total
INV-US-2026-4167,08/07/2026,order_yKLB6pj4wH3kXD,RCPT-US-100167,Emma Martinez,"Austin, TX",Paid,Wallet,USD,19.05,USD,19.05
INV-US-2026-4168,08/23/2026,order_godDFxAzV5tKvy,RCPT-US-100168,Noah Brown,"Columbus, OH",Paid,Wallet,USD,22.17,USD,22.17
INV-US-2026-4169,08/08/2026,order_Df8Ac3F3E5yjra,RCPT-US-100169,Sophia Williams,"Chicago, IL",Paid,Wallet,USD,8.02,USD,8.02
INV-US-2026-4170,08/11/2026,order_Lae1cxlfe8RehM,RCPT-US-100170,Emma Johnson,"Boston, MA",Paid,Card,USD,13.03,USD,13.03
INV-US-2026-4171,08/03/2026,order_got6rZ8bnTKjpq,RCPT-US-100171,Logan Garcia,"Portland, OR",Paid,Card,USD,36.47,USD,36.47
INV-US-2026-4172,08/19/2026,order_h5BWjiy7Uo8eHV,RCPT-US-100172,Ava Miller,"Denver, CO",Paid,Card,USD,16.77,USD,16.77
INV-US-2026-4173,08/21/2026,order_ODbQHuu66G8Jjj,RCPT-US-100173,Amelia Brown,"Austin, TX",Paid,Card,USD,20.71,USD,20.71
INV-US-2026-4174,08/24/2026,order_GLMmWr8MXH2bUZ,RCPT-US-100174,Sophia Smith,"Seattle, WA",Paid,Card,USD,11.20,USD,11.20
INV-US-2026-4175,08/05/2026,order_qZg8J3D6yjhJfL,RCPT-US-100175,Ethan Thomas,"Columbus, OH",Paid,Card,USD,4.90,USD,4.90
INV-US-2026-4176,08/12/2026,order_sUUpwjQznVKk2i,RCPT-US-100176,Mason Johnson,"Phoenix, AZ",Paid,Card,USD,10.12,USD,10.12
INV-US-2026-4177,08/10/2026,order_ucpXGCf1uTNEpQ,RCPT-US-100177,Ethan Martinez,"Columbus, OH",Paid,Card,USD,5.98,USD,5.98
INV-US-2026-4178,08/19/2026,order_v8IWo2Y2PQ0gCc,RCPT-US-100178,Amelia Smith,"Chicago, IL",Paid,Card,USD,7.94,USD,7.94
INV-US-2026-4179,08/16/2026,order_67Oe2yOQQ6DOK6,RCPT-US-100179,Logan Miller,"Columbus, OH",Paid,Card,USD,7.30,USD,7.30
INV-US-2026-4180,08/15/2026,order_4K6I5eef7RkXGj,RCPT-US-100180,Ava Johnson,"Boston, MA",Paid,Card,USD,10.14,USD,10.14
INV-US-2026-4181,08/04/2026,order_88rsXe87oMi93q,RCPT-US-100181,Isabella Brown,"Atlanta, GA",Paid,Card,USD,13.38,USD,13.38
INV-US-2026-4182,08/23/2026,order_tqARDbFRU5ksAg,RCPT-US-100182,Mia Anderson,"Columbus, OH",Paid,Wallet,EUR,10.91,USD,11.89
INV-US-2026-4183,08/01/2026,order_sBEm1sbH1v5RgJ,RCPT-US-100183,Amelia Taylor,"Austin, TX",Paid,Wallet,USD,13.74,USD,13.74
INV-US-2026-4184,08/02/2026,order_gkkGjfadiwAuDP,RCPT-US-100184,Emma Garcia,"Chicago, IL",Paid,Card,USD,7.40,USD,7.40
INV-US-2026-4185,08/16/2026,order_wFVpFbwTEgx7cP,RCPT-US-100185,Mason Garcia,"Denver, CO",Paid,Card,USD,16.62,USD,16.62
INV-US-2026-4186,08/23/2026,order_vtMgZKOqNbQqdF,RCPT-US-100186,Mia Brown,"Portland, OR",Paid,Wallet,USD,1.79,USD,1.79
INV-US-2026-4187,08/14/2026,order_DiMQ6oGYgrfQMG,RCPT-US-100187,Olivia Anderson,"Nashville, TN",Paid,Card,USD,11.28,USD,11.28
INV-US-2026-4188,08/03/2026,order_RWKs1Xat0RKccL,RCPT-US-100188,Amelia Brown,"Seattle, WA",Paid,Card,USD,8.52,USD,8.52
INV-US-2026-4189,08/09/2026,order_37lc9py81kiMTh,RCPT-US-100189,Ava Garcia,"Columbus, OH",Paid,Card,USD,5.22,USD,5.22
INV-US-2026-4190,08/08/2026,order_73giYiSSZ1tC0Q,RCPT-US-100190,Amelia Garcia,"Atlanta, GA",Paid,Card,GBP,4.73,USD,6.01
INV-US-2026-4191,08/15/2026,order_jDVXaCb9mh4q39,RCPT-US-100191,Lucas Brown,"Boston, MA",Paid,Ach,USD,10.83,USD,10.83
INV-US-2026-4192,08/04/2026,order_pLtKWRD7r2PVC2,RCPT-US-100192,Liam Garcia,"Columbus, OH",Paid,Card,USD,15.13,USD,15.13
INV-US-2026-4193,08/09/2026,order_CntMNBlrknOSGM,RCPT-US-100193,Olivia Smith,"Phoenix, AZ",Paid,Card,USD,13.95,USD,13.95
INV-US-2026-4194,08/21/2026,order_YoChyjzTRexted,RCPT-US-100194,Sophia Brown,"Phoenix, AZ",Paid,Card,USD,11.58,USD,11.58
INV-US-2026-4195,08/25/2026,order_EF5FLXAbagdS6s,RCPT-US-100195,Olivia Martinez,"Columbus, OH",Paid,Card,USD,20.96,USD,20.96
INV-US-2026-4196,08/12/2026,order_IVr2HVKaB95XOZ,RCPT-US-100196,Ava Miller,"Atlanta, GA",Paid,Card,USD,4.54,USD,4.54
INV-US-2026-4197,08/23/2026,order_ezMiLEpLsLQzpg,RCPT-US-100197,Isabella Williams,"Columbus, OH",Paid,Ach,USD,23.43,USD,23.43
INV-US-2026-4198,08/10/2026,order_Iw2XfcjK0Dp7GF,RCPT-US-100198,Noah Johnson,"Seattle, WA",Paid,Card,USD,8.65,USD,8.65
INV-US-2026-4199,08/17/2026,order_E6EBnuHDKsSqRT,RCPT-US-100199,Sophia Anderson,"Atlanta, GA",Paid,Card,USD,8.86,USD,8.86
INV-US-2026-4200,08/01/2026,order_Rv91gPIsTZCOGN,RCPT-US-100200,Ethan Davis,"Austin, TX",Paid,Card,USD,34.61,USD,34.61
INV-US-2026-4201,08/25/2026,order_6LegNy8MpuPWkz,RCPT-US-100201,Noah Jones,"Boston, MA",Paid,Ach,USD,23.12,USD,23.12
INV-US-2026-4202,08/16/2026,order_Sr3Gyrb0db1rt8,RCPT-US-100202,Mason Williams,"Columbus, OH",Paid,Card,USD,7.11,USD,7.11
INV-US-2026-4203,08/11/2026,order_gf1GB73McC4xpk,RCPT-US-100203,Mason Brown,"Atlanta, GA",Paid,Ach,USD,29.83,USD,29.83
INV-US-2026-4204,08/20/2026,order_DMPNFQQ1FQfLQA,RCPT-US-100204,Lucas Thomas,"Portland, OR",Paid,Card,USD,26.07,USD,26.07
INV-US-2026-4205,08/08/2026,order_OTaEn8zgvcrblx,RCPT-US-100205,Amelia Miller,"Portland, OR",Paid,Card,USD,21.35,USD,21.35
INV-US-2026-4206,08/02/2026,order_e0I3Tbtou7NJpZ,RCPT-US-100206,Mason Davis,"Boston, MA",Paid,Card,USD,11.26,USD,11.26
INV-US-2026-4207,08/08/2026,order_xu6XtLnZogva5H,RCPT-US-100207,Sophia Davis,"Portland, OR",Paid,Card,USD,23.66,USD,23.66
INV-US-2026-4208,08/08/2026,order_nRXJmhKbJ8R51P,RCPT-US-100208,Olivia Smith,"Phoenix, AZ",Paid,Card,USD,14.81,USD,14.81
INV-US-2026-4209,08/10/2026,order_BJgOoF0FjMmhEI,RCPT-US-100209,Isabella Brown,"Boston, MA",Paid,Card,USD,6.53,USD,6.53
INV-US-2026-4210,08/02/2026,order_SLkbBSdlUTjRop,RCPT-US-100210,Olivia Martinez,"Nashville, TN",Paid,Wallet,USD,8.28,USD,8.28
INV-US-2026-4211,08/12/2026,order_802nzNIjpIzzjA,RCPT-US-100211,Noah Thomas,"Phoenix, AZ",Paid,Card,USD,7.18,USD,7.18
INV-US-2026-4212,08/13/2026,order_vpSZqkZgZMY8J9,RCPT-US-100212,James Johnson,"Chicago, IL",Paid,Card,EUR,14.53,USD,15.84
INV-US-2026-4213,08/03/2026,order_iqLKFJ5khNeV3G,RCPT-US-100213,Liam Thomas,"Columbus, OH",Paid,Wallet,USD,24.19,USD,24.19
INV-US-2026-4214,08/11/2026,order_PBlGdtalqgFPcS,RCPT-US-100214,Lucas Anderson,"Austin, TX",Paid,Card,USD,10.22,USD,10.22
INV-US-2026-4215,08/19/2026,order_oVmb7MzSkrUD7g,RCPT-US-100215,Ava Jones,"Atlanta, GA",Paid,Card,USD,11.65,USD,11.65
INV-US-2026-4216,08/14/2026,order_VM8VuceyCo1L0D,RCPT-US-100216,Sophia Smith,"Austin, TX",Paid,Card,USD,11.36,USD,11.36
INV-US-2026-4217,08/24/2026,order_gAUCmybMOVABG1,RCPT-US-100217,Mia Davis,"Boston, MA",Paid,Wallet,USD,6.52,USD,6.52
INV-US-2026-4218,08/19/2026,order_ume3x2wTCm4aqm,RCPT-US-100218,Emma Garcia,"Phoenix, AZ",Paid,Card,USD,7.18,USD,7.18
INV-US-2026-4219,08/15/2026,order_d4joul9JnueTo5,RCPT-US-100219,Liam Garcia,"Austin, TX",Paid,Card,USD,7.06,USD,7.06
INV-US-2026-4220,08/08/2026,order_8WJzcL2j9xS7XB,RCPT-US-100220,Olivia Williams,"Austin, TX",Paid,Card,USD,11.49,USD,11.49
INV-US-2026-4221,08/18/2026,order_dgwJf010HN48Jz,RCPT-US-100221,James Smith,"Atlanta, GA",Paid,Ach,USD,19.77,USD,19.77
INV-US-2026-4222,08/25/2026,order_QmiLIn3X4JPssB,RCPT-US-100222,Noah Garcia,"Denver, CO",Paid,Card,USD,19.77,USD,19.77
INV-US-2026-4223,08/25/2026,order_6qZFIPdqD38aoc,RCPT-US-100223,Mason Garcia,"Chicago, IL",Paid,Ach,USD,2.30,USD,2.30
INV-US-2026-4224,08/14/2026,order_34oyeTYn6F8HcE,RCPT-US-100224,Amelia Miller,"Atlanta, GA",Paid,Ach,USD,4.42,USD,4.42
INV-US-2026-4225,08/13/2026,order_ouvF7ZqJTagISU,RCPT-US-100225,Liam Jones,"Columbus, OH",Paid,Card,USD,9.15,USD,9.15
INV-US-2026-4226,08/14/2026,order_OTYMaXkq4r8dob,RCPT-US-100226,Olivia Jones,"Columbus, OH",Paid,Card,USD,14.06,USD,14.06
INV-US-2026-4227,08/24/2026,order_fucCfkgNqD0KDW,RCPT-US-100227,Olivia Brown,"Chicago, IL",Paid,Wallet,USD,6.50,USD,6.50
INV-US-2026-4228,08/10/2026,order_OHCFfUC3vZouRX,RCPT-US-100228,Liam Williams,"Nashville, TN",Paid,Card,USD,13.63,USD,13.63
INV-US-2026-4229,08/12/2026,order_n1UAAcs3byouXT,RCPT-US-100229,Emma Thomas,"Boston, MA",Paid,Card,USD,11.66,USD,11.66
INV-US-2026-4230,08/16/2026,order_NbypjmwNfCex4N,RCPT-US-100230,Lucas Smith,"Atlanta, GA",Paid,Ach,USD,19.70,USD,19.70
INV-US-2026-4231,08/23/2026,order_W6uMkJLauSHXwl,RCPT-US-100231,Noah Taylor,"Nashville, TN",Paid,Card,USD,10.44,USD,10.44
INV-US-2026-4233,08/15/2026,order_4QmsGP7P4PCMsh,RCPT-US-100233,Amelia Davis,"Boston, MA",Paid,Card,USD,22.86,USD,22.86
INV-US-2026-4234,08/07/2026,order_nJ3YITNlwVeF7e,RCPT-US-100234,Lucas Garcia,"Austin, TX",Paid,Card,USD,9.19,USD,9.19
INV-US-2026-4235,08/16/2026,order_upUXrFaGwiCT7o,RCPT-US-100235,Noah Garcia,"Atlanta, GA",Paid,Card,USD,11.30,USD,11.30
INV-US-2026-4236,08/01/2026,order_c8mq0QR6Ba7kRh,RCPT-US-100236,Emma Thomas,"Chicago, IL",Paid,Card,USD,7.07,USD,7.07
INV-US-2026-4237,08/01/2026,order_2u3CZsIfxfLJxg,RCPT-US-100237,Noah Jones,"Denver, CO",Paid,Card,USD,21.22,USD,21.22
INV-US-2026-4239,08/18/2026,order_hljJ6rpDpRlAfk,RCPT-US-100239,Isabella Smith,"Seattle, WA",Paid,Ach,USD,10.12,USD,10.12
INV-US-2026-4240,08/21/2026,order_XCPkAJ3D8tS3dr,RCPT-US-100240,Noah Thomas,"Nashville, TN",Paid,Card,USD,7.48,USD,7.48
INV-US-2026-4241,08/04/2026,order_buNEuzcqley577,RCPT-US-100241,Liam Johnson,"Phoenix, AZ",Paid,Ach,USD,17.36,USD,17.36
INV-US-2026-4242,08/03/2026,order_ogV1CcHUjNK3Ti,RCPT-US-100242,Ethan Jones,"Atlanta, GA",Paid,Ach,USD,16.38,USD,16.38
INV-US-2026-4243,08/22/2026,order_VLZ0wTZ2eZJxX5,RCPT-US-100243,Amelia Taylor,"Atlanta, GA",Paid,Ach,USD,26.28,USD,26.28
INV-US-2026-4244,08/17/2026,order_tvbLE9QFNG0Sjf,RCPT-US-100244,Amelia Jones,"Boston, MA",Paid,Card,USD,12.71,USD,12.71
INV-US-2026-4245,08/23/2026,order_MPfiwzVdC2TQ2x,RCPT-US-100245,Mia Johnson,"Chicago, IL",Paid,Card,USD,8.32,USD,8.32
INV-US-2026-4246,08/20/2026,order_3o9qhgSLk35HjL,RCPT-US-100246,Liam Martinez,"Portland, OR",Paid,Card,USD,10.61,USD,10.61
INV-US-2026-4247,08/15/2026,order_rKy5apJiqSULIc,RCPT-US-100247,Liam Jones,"Portland, OR",Paid,Card,CAD,19.81,USD,14.46
INV-US-2026-4248,08/11/2026,order_4VU3aBiGGLt7ya,RCPT-US-100248,Liam Thomas,"Atlanta, GA",Paid,Card,USD,17.37,USD,17.37
INV-US-2026-4249,08/12/2026,order_Zr3WwjjlXcRI4E,RCPT-US-100249,Logan Miller,"Austin, TX",Paid,Card,USD,14.58,USD,14.58
INV-US-2026-4250,08/22/2026,order_h25wvkZ9ezRA91,RCPT-US-100250,Ethan Thomas,"Nashville, TN",Paid,Card,USD,11.16,USD,11.16
INV-US-2026-4251,08/02/2026,order_j2jJAVet10ZXkB,RCPT-US-100251,James Johnson,"Nashville, TN",Paid,Wallet,USD,10.72,USD,10.72
INV-US-2026-4252,08/19/2026,order_aHgWtIib6q1N9P,RCPT-US-100252,James Miller,"Atlanta, GA",Paid,Card,USD,7.44,USD,7.44
INV-US-2026-4253,08/01/2026,order_Gd8nULo3g4B2u0,RCPT-US-100253,Noah Garcia,"Phoenix, AZ",Paid,Card,USD,6.54,USD,6.54
INV-US-2026-4254,08/04/2026,order_3EdiuUO7gGAXNa,RCPT-US-100254,Ethan Smith,"Denver, CO",Paid,Card,USD,5.14,USD,5.14
INV-US-2026-4254-DUP,08/04/2026,order_3EdiuUO7gGAXNa,RCPT-US-100254,Ethan Smith,"Denver, CO",Paid,Card,USD,5.14,USD,5.14
INV-US-2026-4255,08/18/2026,order_XDlDPjthpdGm6V,RCPT-US-100255,Olivia Williams,"Denver, CO",Paid,Card,USD,21.09,USD,21.09
INV-US-2026-4256,08/15/2026,order_F2Bii2kDJz70cV,RCPT-US-100256,Mason Brown,"Austin, TX",Paid,Card,USD,8.69,USD,8.69
INV-US-2026-4257,08/23/2026,order_lGcN7EosOGOOGc,RCPT-US-100257,Sophia Williams,"Portland, OR",Paid,Card,USD,3.79,USD,3.79
INV-US-2026-4258,08/06/2026,order_nrwaeeYrIn3bfL,RCPT-US-100258,Noah Martinez,"Denver, CO",Paid,Ach,USD,12.29,USD,12.29
INV-US-2026-4259,08/18/2026,order_JNOW1VEETHeLvd,RCPT-US-100259,Olivia Anderson,"Austin, TX",Paid,Card,USD,14.19,USD,14.19
INV-US-2026-4260,08/07/2026,order_42gDCqTAntz8GB,RCPT-US-100260,Sophia Garcia,"Austin, TX",Paid,Wallet,CAD,4.18,USD,3.05
INV-US-2026-4261,08/24/2026,order_ExE5c0yAha2Hyu,RCPT-US-100261,Noah Smith,"Portland, OR",Paid,Card,USD,24.15,USD,24.15
INV-US-2026-4262,08/18/2026,order_o9AFLwOOLUVZ3D,RCPT-US-100262,Emma Thomas,"Atlanta, GA",Paid,Card,USD,13.29,USD,13.29
INV-US-2026-4263,08/25/2026,order_YEFGGTiHfD3tFu,RCPT-US-100263,James Brown,"Austin, TX",Paid,Wallet,USD,8.67,USD,8.67
INV-US-2026-4264,08/20/2026,order_OeT65kqollyyjX,RCPT-US-100264,Olivia Brown,"Seattle, WA",Paid,Card,USD,11.42,USD,11.42
INV-US-2026-4265,08/06/2026,order_JBg1TvmfqApOF5,RCPT-US-100265,Liam Johnson,"Columbus, OH",Paid,Card,USD,19.09,USD,19.09
INV-US-2026-4266,08/04/2026,order_cWHMk3071YR7MQ,RCPT-US-100266,Emma Jones,"Portland, OR",Paid,Card,USD,14.87,USD,14.87
INV-US-2026-4267,08/14/2026,order_ZEeWs4UpqFOEl7,RCPT-US-100267,Isabella Anderson,"Phoenix, AZ",Paid,Card,CAD,32.78,USD,23.93
INV-US-2026-4268,08/04/2026,order_79CTwNNKkZc6Ob,RCPT-US-100268,Sophia Miller,"Portland, OR",Paid,Card,USD,6.43,USD,6.43
INV-US-2026-4269,08/24/2026,order_i1TTGfeEE4KccW,RCPT-US-100269,Noah Martinez,"Boston, MA",Paid,Ach,USD,9.94,USD,9.94
INV-US-2026-4270,08/05/2026,order_YI9kclkh9Cplm1,RCPT-US-100270,Mia Williams,"Columbus, OH",Paid,Card,CAD,13.78,USD,10.06
INV-US-2026-4271,08/19/2026,order_RLfvjH8Ney3Eag,RCPT-US-100271,Mia Jones,"Denver, CO",Paid,Ach,USD,19.03,USD,19.03
INV-US-2026-4272,08/04/2026,order_mJOeRdAGZQu6uu,RCPT-US-100272,Amelia Anderson,"Atlanta, GA",Paid,Ach,USD,3.17,USD,3.17
INV-US-2026-4273,08/04/2026,order_AJNtyiWTS178D7,RCPT-US-100273,Emma Miller,"Atlanta, GA",Paid,Ach,USD,13.76,USD,13.76
INV-US-2026-4274,08/09/2026,order_JR9ZAxneGEwFb7,RCPT-US-100274,Mia Johnson,"Chicago, IL",Paid,Ach,USD,15.48,USD,15.48
INV-US-2026-4275,08/11/2026,order_1UF1UsFHZGVDPQ,RCPT-US-100275,Amelia Garcia,"Denver, CO",Paid,Card,USD,14.78,USD,14.78
INV-US-2026-4277,08/25/2026,order_6PEkc2DXrbdkYm,RCPT-US-100277,Isabella Garcia,"Phoenix, AZ",Paid,Card,GBP,9.10,USD,11.56
INV-US-2026-4278,08/23/2026,order_Yw0fPWVQI1T5r8,RCPT-US-100278,Noah Johnson,"Phoenix, AZ",Paid,Ach,USD,10.45,USD,10.45
INV-US-2026-4279,08/01/2026,order_HNhQ2CTopkf7fj,RCPT-US-100279,James Martinez,"Boston, MA",Paid,Wallet,USD,23.04,USD,23.04
INV-US-2026-4280,08/15/2026,order_mGpngCCYch1BmJ,RCPT-US-100280,Olivia Taylor,"Denver, CO",Paid,Wallet,USD,5.66,USD,5.66
INV-US-2026-4281,08/18/2026,order_HE7j29xnc48Gmk,RCPT-US-100281,Sophia Thomas,"Austin, TX",Paid,Card,USD,43.38,USD,43.38
INV-US-2026-4282,08/21/2026,order_qTtOdkR6aTtiOK,RCPT-US-100282,Logan Miller,"Denver, CO",Paid,Card,AUD,4.38,USD,2.89
INV-US-2026-4283,08/16/2026,order_zqNhlLEseIqTS2,RCPT-US-100283,Amelia Martinez,"Nashville, TN",Paid,Ach,USD,7.56,USD,7.56
INV-US-2026-4284,08/13/2026,order_S10i1w21OQAaXX,RCPT-US-100284,Mason Martinez,"Columbus, OH",Paid,Card,USD,75.19,USD,75.19
INV-US-2026-4285,08/03/2026,order_gMGGWSEigH9dwP,RCPT-US-100285,Logan Thomas,"Chicago, IL",Paid,Card,USD,17.89,USD,17.89
INV-US-2026-4287,08/06/2026,order_YX2EiNo4cjd09j,RCPT-US-100287,Emma Williams,"Columbus, OH",Paid,Card,USD,19.36,USD,19.36
INV-US-2026-4288,08/13/2026,order_2RD8gMtIxj7WMu,RCPT-US-100288,Liam Jones,"Portland, OR",Paid,Card,USD,24.71,USD,24.71
INV-US-2026-4288-DUP,08/13/2026,order_2RD8gMtIxj7WMu,RCPT-US-100288,Liam Jones,"Portland, OR",Paid,Card,USD,24.71,USD,24.71
INV-US-2026-4289,08/07/2026,order_FSHeJWLnL4qwVO,RCPT-US-100289,Sophia Williams,"Phoenix, AZ",Paid,Card,USD,28.38,USD,28.38
INV-US-2026-4290,08/03/2026,order_5XTXgQBN3IEr4g,RCPT-US-100290,Ava Jones,"Phoenix, AZ",Paid,Card,USD,5.55,USD,5.55
INV-US-2026-4291,08/11/2026,order_C1EN1pJjxUDFJf,RCPT-US-100291,Liam Martinez,"Atlanta, GA",Paid,Card,USD,6.35,USD,6.35
INV-US-2026-4292,08/02/2026,order_4WCS8Lx7q1wY7m,RCPT-US-100292,Liam Thomas,"Seattle, WA",Paid,Card,EUR,21.69,USD,23.64
INV-US-2026-4293,08/19/2026,order_18eFNHZyElldOC,RCPT-US-100293,Mia Davis,"Phoenix, AZ",Paid,Card,USD,10.04,USD,10.04
INV-US-2026-4294,08/14/2026,order_nzld7ZSybp1in3,RCPT-US-100294,Sophia Anderson,"Denver, CO",Paid,Card,CAD,37.11,USD,27.09
INV-US-2026-4295,08/05/2026,order_iadLaLstHxsc7o,RCPT-US-100295,Ethan Davis,"Boston, MA",Paid,Wallet,USD,5.50,USD,5.50
INV-US-2026-4296,08/20/2026,order_13fZAaZO4ebteX,RCPT-US-100296,Emma Garcia,"Atlanta, GA",Paid,Card,USD,14.19,USD,14.19
INV-US-2026-4297,08/10/2026,order_jO1mHHqhApmFzj,RCPT-US-100297,Mason Williams,"Denver, CO",Paid,Card,EUR,7.74,USD,8.44
INV-US-2026-4298,08/23/2026,order_Ke1zKAUu2uoX68,RCPT-US-100298,Olivia Smith,"Austin, TX",Paid,Card,USD,55.50,USD,55.50
INV-US-2026-4299,08/25/2026,order_5PkqhKKNUHOuMV,RCPT-US-100299,Lucas Garcia,"Phoenix, AZ",Paid,Card,USD,16.29,USD,16.29
INV-US-2026-4300,08/12/2026,order_BJo0iRtFVAegej,RCPT-US-100300,Olivia Martinez,"Seattle, WA",Paid,Ach,USD,4.71,USD,4.71
INV-US-2026-4301,08/19/2026,order_Hth9feqwSg6jnc,RCPT-US-100301,Noah Jones,"Denver, CO",Paid,Card,USD,10.56,USD,10.56
INV-US-2026-4302,08/01/2026,order_9ZnfhgiN8Qf2K2,RCPT-US-100302,Noah Thomas,"Denver, CO",Paid,Ach,USD,11.13,USD,11.13
INV-US-2026-4303,08/19/2026,order_za3IQg7bXhcq8i,RCPT-US-100303,Olivia Smith,"Atlanta, GA",Paid,Card,USD,32.38,USD,32.38
INV-US-2026-4304,08/03/2026,order_OI3UzvckLIFP6e,RCPT-US-100304,Sophia Taylor,"Seattle, WA",Paid,Card,USD,9.28,USD,9.28
INV-US-2026-4305,08/24/2026,order_qa2Up54wsHLr7u,RCPT-US-100305,Amelia Johnson,"Atlanta, GA",Paid,Ach,USD,7.73,USD,7.73
INV-US-2026-4306,08/24/2026,order_Hi2B6PItXB523i,RCPT-US-100306,Sophia Johnson,"Chicago, IL",Paid,Card,INR,1658.38,USD,19.87
INV-US-2026-4307,08/01/2026,order_44mCmzf1PpnTH0,RCPT-US-100307,Sophia Smith,"Denver, CO",Paid,Ach,USD,6.45,USD,6.45
INV-US-2026-4308,08/08/2026,order_ops0nLDV4nxgNl,RCPT-US-100308,Mia Martinez,"Columbus, OH",Paid,Ach,USD,8.72,USD,8.72
INV-US-2026-4309,08/07/2026,order_4AhAyCrbHvQaUS,RCPT-US-100309,Sophia Brown,"Atlanta, GA",Paid,Card,AUD,7.95,USD,5.25
INV-US-2026-4310,08/23/2026,order_ua5Z6gxXL5XIAD,RCPT-US-100310,Logan Davis,"Nashville, TN",Paid,Card,USD,8.16,USD,8.16
INV-US-2026-4311,08/21/2026,order_JA94pBjODFS3bo,RCPT-US-100311,Lucas Brown,"Seattle, WA",Paid,Card,USD,32.79,USD,32.79
INV-US-2026-4312,08/08/2026,order_TG2yAiSz4VvCCG,RCPT-US-100312,Liam Martinez,"Chicago, IL",Paid,Ach,USD,10.28,USD,10.28
INV-US-2026-4313,08/23/2026,order_rBMQCeoXscAK1z,RCPT-US-100313,Ava Martinez,"Seattle, WA",Paid,Ach,USD,7.31,USD,7.31
INV-US-2026-4314,08/21/2026,order_2gIFhNvGx5YcK6,RCPT-US-100314,Ava Johnson,"Austin, TX",Paid,Card,USD,16.04,USD,16.04
INV-US-2026-4315,08/13/2026,order_qmQ7fxToZ69FTx,RCPT-US-100315,Noah Miller,"Denver, CO",Paid,Card,USD,10.08,USD,10.08
INV-US-2026-4316,08/03/2026,order_bvqyAFaDBHI7zL,RCPT-US-100316,James Martinez,"Denver, CO",Paid,Card,USD,5.67,USD,5.67
INV-US-2026-4316-DUP,08/03/2026,order_bvqyAFaDBHI7zL,RCPT-US-100316,James Martinez,"Denver, CO",Paid,Card,USD,5.67,USD,5.67
INV-US-2026-4317,08/07/2026,order_gW7QtBmdQtbThj,RCPT-US-100317,Amelia Miller,"Seattle, WA",Paid,Card,INR,439.51,USD,5.27
INV-US-2026-4318,08/13/2026,order_44FG8W88n1E8mc,RCPT-US-100318,Lucas Garcia,"Seattle, WA",Paid,Card,USD,10.22,USD,10.22
INV-US-2026-4319,08/25/2026,order_t5156t3cfPAk5T,RCPT-US-100319,Noah Miller,"Columbus, OH",Paid,Card,USD,11.63,USD,11.63
INV-US-2026-4320,08/17/2026,order_IldqDFL77YtI2b,RCPT-US-100320,Amelia Anderson,"Atlanta, GA",Paid,Wallet,USD,5.13,USD,5.13
INV-US-2026-4321,08/07/2026,order_s2LzOyUfXf15Ha,RCPT-US-100321,Sophia Taylor,"Phoenix, AZ",Paid,Card,USD,9.70,USD,9.70
INV-US-2026-4322,08/13/2026,order_7VBPFTr2UGMrk4,RCPT-US-100322,Mason Brown,"Seattle, WA",Paid,Card,USD,6.59,USD,6.59
INV-US-2026-4323,08/08/2026,order_NsQMTodm8h2xMh,RCPT-US-100323,Logan Smith,"Austin, TX",Paid,Ach,USD,20.92,USD,20.92
INV-US-2026-4324,08/04/2026,order_Ei7t7Dqt8gmPvD,RCPT-US-100324,Emma Williams,"Denver, CO",Paid,Ach,USD,3.88,USD,3.88
INV-US-2026-4325,08/10/2026,order_OWVxD4YTxtqNMA,RCPT-US-100325,Ava Davis,"Denver, CO",Paid,Card,USD,17.75,USD,17.75
INV-US-2026-4326,08/11/2026,order_FZ42cBJI8BPjRh,RCPT-US-100326,Sophia Smith,"Nashville, TN",Paid,Card,USD,8.02,USD,8.02
INV-US-2026-4327,08/03/2026,order_swuZDhOyoDUiuk,RCPT-US-100327,Mason Jones,"Austin, TX",Paid,Card,USD,11.23,USD,11.23
INV-US-2026-4328,08/12/2026,order_0FSNl4dUBEPsV8,RCPT-US-100328,Sophia Williams,"Atlanta, GA",Paid,Card,USD,12.51,USD,12.51
INV-US-2026-4329,08/11/2026,order_fpnAf0KcldufXH,RCPT-US-100329,James Jones,"Atlanta, GA",Paid,Card,USD,4.07,USD,4.07
INV-US-2026-4330,08/20/2026,order_BBHbTeIJbOXdut,RCPT-US-100330,Mia Taylor,"Seattle, WA",Paid,Card,USD,3.98,USD,3.98
INV-US-2026-4331,08/05/2026,order_UUASuFsnSXlVOz,RCPT-US-100331,Lucas Brown,"Chicago, IL",Paid,Wallet,USD,31.29,USD,31.29
INV-US-2026-4332,08/14/2026,order_99ui9YLAVhTWxA,RCPT-US-100332,James Thomas,"Boston, MA",Paid,Card,USD,21.54,USD,21.54
INV-US-2026-4333,08/01/2026,order_eVlxNYrr0YA5s8,RCPT-US-100333,Ava Miller,"Phoenix, AZ",Paid,Card,USD,27.90,USD,27.90
INV-US-2026-4334,08/25/2026,order_mfdgXyfzdbfoPu,RCPT-US-100334,Lucas Smith,"Portland, OR",Paid,Wallet,AUD,19.31,USD,12.74
INV-US-2026-4335,08/25/2026,order_hEpO1x4qYfYYcu,RCPT-US-100335,Ava Garcia,"Seattle, WA",Paid,Card,USD,19.14,USD,19.14
