Invoice Number;Invoice Date;Order ID;Reference Number;Customer Name;Place of Supply;Invoice Status;Payment Mode;Presentment Currency;Presentment Amount;Currency;Total
INV-EU-2026-4166;03.08.2026;order_h9C2nt1Yp8Le8G;RCPT-EU-100166;Sanne Fischer;Hamburg;Paid;Sepa;EUR;20.60;EUR;20.60
INV-EU-2026-4167;16.08.2026;order_svzT9ESuFvrmDH;RCPT-EU-100167;Marie Andersen;Lisbon;Paid;Card;USD;14.30;EUR;13.12
INV-EU-2026-4168;21.08.2026;order_zNYweA1L7U91Cv;RCPT-EU-100168;Mila Andersen;Cologne;Paid;Wallet;EUR;2.61;EUR;2.61
INV-EU-2026-4169;03.08.2026;order_cLoyVlc8IRc5f4;RCPT-EU-100169;Sanne Bakker;Lisbon;Paid;Card;EUR;4.70;EUR;4.70
INV-EU-2026-4170;24.08.2026;order_Iy1EpR9dBTe03N;RCPT-EU-100170;Ida Müller;Amsterdam;Paid;Card;EUR;4.47;EUR;4.47
INV-EU-2026-4171;05.08.2026;order_hn6wTyUWARWoII;RCPT-EU-100171;Bram Meyer;Vienna;Paid;Card;EUR;1.05;EUR;1.05
INV-EU-2026-4172;02.08.2026;order_GrnFoFvFdyK8o6;RCPT-EU-100172;Hanna Andersen;Munich;Paid;Card;EUR;3.45;EUR;3.45
INV-EU-2026-4173;07.08.2026;order_HEGe7aOPmklNZJ;RCPT-EU-100173;Elias de Vries;Milan;Paid;Sepa;EUR;4.96;EUR;4.96
INV-EU-2026-4174;01.08.2026;order_IZgsilNflxTZs6;RCPT-EU-100174;Sanne Schneider;Hamburg;Paid;Ideal;EUR;15.47;EUR;15.47
INV-EU-2026-4175;21.08.2026;order_QooJkOAmMPmBis;RCPT-EU-100175;Finn Andersen;Rotterdam;Paid;Sepa;EUR;10.79;EUR;10.79
INV-EU-2026-4176;18.08.2026;order_9gnlAbYbXLTxE1;RCPT-EU-100176;Lukas Müller;Cologne;Paid;Sepa;EUR;4.23;EUR;4.23
INV-EU-2026-4177;11.08.2026;order_L0abHStBQefyzC;RCPT-EU-100177;Sophie Novak;Vienna;Paid;Wallet;EUR;6.06;EUR;6.06
INV-EU-2026-4178;24.08.2026;order_AUNLnzZfrueWH7;RCPT-EU-100178;Sanne Bakker;Dublin;Paid;Card;EUR;14.58;EUR;14.58
INV-EU-2026-4179;21.08.2026;order_7xOmf54KuOl45q;RCPT-EU-100179;Jonas Schmidt;Berlin;Paid;Wallet;EUR;1.35;EUR;1.35
INV-EU-2026-4180;20.08.2026;order_SQrknUXJDFYrd0;RCPT-EU-100180;Lena Schmidt;Antwerp;Paid;Card;EUR;6.27;EUR;6.27
INV-EU-2026-4181;03.08.2026;order_82JiMdCyPkSqiD;RCPT-EU-100181;Jonas Bakker;Vienna;Paid;Ideal;EUR;11.32;EUR;11.32
INV-EU-2026-4182;03.08.2026;order_wm2n16J9rIOcNF;RCPT-EU-100182;Lena Rossi;Berlin;Paid;Card;EUR;18.72;EUR;18.72
INV-EU-2026-4183;19.08.2026;order_p27ZVwWgNPvyXC;RCPT-EU-100183;Ida Jansen;Lisbon;Paid;Card;EUR;4.61;EUR;4.61
INV-EU-2026-4184;08.08.2026;order_CNP2QrLw1Jr64A;RCPT-EU-100184;Finn Müller;Vienna;Paid;Sepa;EUR;7.13;EUR;7.13
INV-EU-2026-4185;13.08.2026;order_3kNaUDLm2VHTcU;RCPT-EU-100185;Mila Schmidt;Hamburg;Paid;Ideal;EUR;16.67;EUR;16.67
INV-EU-2026-4186;24.08.2026;order_C5Nq9yrvTqqB7r;RCPT-EU-100186;Jonas de Vries;Milan;Paid;Card;EUR;2.27;EUR;2.27
INV-EU-2026-4187;13.08.2026;order_x3S5Gab9lnIgY0;RCPT-EU-100187;Luca Novak;Antwerp;Paid;Card;EUR;3.82;EUR;3.82
INV-EU-2026-4188;16.08.2026;order_F5TxQtxVkc90yF;RCPT-EU-100188;Ida Novak;Frankfurt;Paid;Sepa;EUR;3.56;EUR;3.56
INV-EU-2026-4189;11.08.2026;order_uZv9FuaDfwG65J;RCPT-EU-100189;Mila Schmidt;Berlin;Paid;Ideal;EUR;5.31;EUR;5.31
INV-EU-2026-4190;11.08.2026;order_OdyyUzVFbtSgw3;RCPT-EU-100190;Marie Novak;Vienna;Paid;Sepa;EUR;4.80;EUR;4.80
INV-EU-2026-4191;08.08.2026;order_1NjnOGGE6ns4dx;RCPT-EU-100191;Luca Bakker;Frankfurt;Paid;Sepa;EUR;8.96;EUR;8.96
INV-EU-2026-4192;21.08.2026;order_z3SPuXm9pBBsXC;RCPT-EU-100192;Paul Weber;Antwerp;Paid;Sepa;EUR;7.52;EUR;7.52
INV-EU-2026-4193;19.08.2026;order_ymqMvZNxgCBzhz;RCPT-EU-100193;Lena Novak;Cologne;Paid;Card;EUR;7.23;EUR;7.23
INV-EU-2026-4194;08.08.2026;order_bwk7ckCBOcp3vt;RCPT-EU-100194;Mila Andersen;Milan;Paid;Card;EUR;43.41;EUR;43.41
INV-EU-2026-4195;01.08.2026;order_yS3ZjyvvaE3ihe;RCPT-EU-100195;Emilia Müller;Milan;Paid;Card;USD;5.44;EUR;4.99
INV-EU-2026-4196;08.08.2026;order_bsijb6FcpazO72;RCPT-EU-100196;Marie Müller;Berlin;Paid;Ideal;EUR;7.49;EUR;7.49
INV-EU-2026-4198;14.08.2026;order_9ds5XKvYgv8kg5;RCPT-EU-100198;Lena Müller;Rotterdam;Paid;Card;EUR;3.02;EUR;3.02
INV-EU-2026-4199;16.08.2026;order_ViFKVLtroh4a1f;RCPT-EU-100199;Marie Fischer;Cologne;Paid;Card;EUR;53.85;EUR;53.85
INV-EU-2026-4200;19.08.2026;order_A3iigkBSdfUjkI;RCPT-EU-100200;Sanne Müller;Vienna;Paid;Sepa;EUR;2.39;EUR;2.39
INV-EU-2026-4201;21.08.2026;order_6KEcU1UjMz6iUl;RCPT-EU-100201;Bram Meyer;Antwerp;Paid;Card;EUR;5.71;EUR;5.71
INV-EU-2026-4202;14.08.2026;order_GKjTzQJRdkw3Xp;RCPT-EU-100202;Emilia Wagner;Frankfurt;Paid;Wallet;EUR;4.22;EUR;4.22
INV-EU-2026-4203;21.08.2026;order_yiQi9gLnex8uYt;RCPT-EU-100203;Sophie Jansen;Munich;Paid;Card;EUR;10.92;EUR;10.92
INV-EU-2026-4204;09.08.2026;order_DiPUO81co1wB2P;RCPT-EU-100204;Mila Müller;Vienna;Paid;Sepa;EUR;11.91;EUR;11.91
INV-EU-2026-4205;12.08.2026;order_GNp88HYT0a6aLN;RCPT-EU-100205;Marie Bakker;Hamburg;Paid;Ideal;EUR;15.67;EUR;15.67
INV-EU-2026-4206;03.08.2026;order_gY3sM1Cfw2RwJa;RCPT-EU-100206;Sanne Müller;Amsterdam;Paid;Card;EUR;6.04;EUR;6.04
INV-EU-2026-4207;18.08.2026;order_uU5bRgHwivQUSY;RCPT-EU-100207;Bram Bakker;Cologne;Paid;Card;EUR;1.55;EUR;1.55
INV-EU-2026-4208;13.08.2026;order_Tj5qofsukrNekR;RCPT-EU-100208;Hanna Andersen;Rotterdam;Paid;Card;USD;6.56;EUR;6.02
INV-EU-2026-4209;25.08.2026;order_x6fmuvvd24Vx4g;RCPT-EU-100209;Jonas Schneider;Antwerp;Paid;Card;EUR;6.19;EUR;6.19
INV-EU-2026-4210;01.08.2026;order_c5QwEQXrBzqYGl;RCPT-EU-100210;Hanna Weber;Milan;Paid;Card;EUR;1.65;EUR;1.65
INV-EU-2026-4211;12.08.2026;order_7haGZpilzhnxzm;RCPT-EU-100211;Lukas Wagner;Milan;Paid;Card;EUR;8.64;EUR;8.64
INV-EU-2026-4212;04.08.2026;order_Av5k4DtGAm8iQM;RCPT-EU-100212;Elias de Vries;Munich;Paid;Wallet;EUR;2.25;EUR;2.25
INV-EU-2026-4213;22.08.2026;order_LciCcnHK6HVjnl;RCPT-EU-100213;Noah Rossi;Hamburg;Paid;Card;EUR;4.45;EUR;4.45
INV-EU-2026-4214;16.08.2026;order_mNaB0bYD4pCzcG;RCPT-EU-100214;Elias Bakker;Vienna;Paid;Card;SEK;39.99;EUR;3.45
INV-EU-2026-4215;01.08.2026;order_2QMbQ6ucS05igW;RCPT-EU-100215;Mila Rossi;Frankfurt;Paid;Ideal;EUR;14.89;EUR;14.89
INV-EU-2026-4216;16.08.2026;order_CxUeUHAhawlK6d;RCPT-EU-100216;Noah Bakker;Vienna;Paid;Sepa;EUR;14.55;EUR;14.55
INV-EU-2026-4217;19.08.2026;order_KLJJ18Bzh7Z66o;RCPT-EU-100217;Jonas Schmidt;Cologne;Paid;Sepa;EUR;7.03;EUR;7.03
INV-EU-2026-4218;23.08.2026;order_XB4y64812urPH0;RCPT-EU-100218;Emilia Novak;Vienna;Paid;Sepa;EUR;14.77;EUR;14.77
INV-EU-2026-4219;22.08.2026;order_PNXnUvN4whANil;RCPT-EU-100219;Sophie Rossi;Milan;Paid;Card;EUR;9.77;EUR;9.77
INV-EU-2026-4220;20.08.2026;order_Yc18mUzhjgjW13;RCPT-EU-100220;Sophie Andersen;Milan;Paid;Card;INR;583.97;EUR;6.42
INV-EU-2026-4221;03.08.2026;order_bcoXVfDLzvO7Po;RCPT-EU-100221;Lukas Meyer;Antwerp;Paid;Card;EUR;2.87;EUR;2.87
INV-EU-2026-4222;13.08.2026;order_XQeEyJLnglCvf4;RCPT-EU-100222;Bram Rossi;Amsterdam;Paid;Card;EUR;4.89;EUR;4.89
INV-EU-2026-4223;13.08.2026;order_IORo6oME0zRkyV;RCPT-EU-100223;Lena Rossi;Cologne;Paid;Ideal;EUR;1.46;EUR;1.46
INV-EU-2026-4224;07.08.2026;order_nuJBLCJTv5pySl;RCPT-EU-100224;Paul Weber;Rotterdam;Paid;Card;CHF;11.81;EUR;12.03
INV-EU-2026-4225;06.08.2026;order_CMki5IGwEB4r71;RCPT-EU-100225;Jonas Wagner;Antwerp;Paid;Card;EUR;14.45;EUR;14.45
INV-EU-2026-4226;09.08.2026;order_UrgWu6GjGf7wFj;RCPT-EU-100226;Emilia Meyer;Lisbon;Paid;Sepa;EUR;8.15;EUR;8.15
INV-EU-2026-4227;05.08.2026;order_fx63wdqkCpZPIC;RCPT-EU-100227;Lukas Rossi;Lisbon;Paid;Sepa;EUR;10.10;EUR;10.10
INV-EU-2026-4228;09.08.2026;order_9s92o1FxhR3R2E;RCPT-EU-100228;Luca Novak;Amsterdam;Paid;Card;EUR;24.46;EUR;24.46
INV-EU-2026-4229;14.08.2026;order_EbUOUuGc9TQVJT;RCPT-EU-100229;Sanne Novak;Cologne;Paid;Card;EUR;6.70;EUR;6.70
INV-EU-2026-4230;08.08.2026;order_LPnNrLZsRctsBS;RCPT-EU-100230;Sophie Rossi;Lisbon;Paid;Card;EUR;3.94;EUR;3.94
INV-EU-2026-4231;01.08.2026;order_cpIpuA1KtwXtAd;RCPT-EU-100231;Jonas Novak;Berlin;Paid;Sepa;EUR;6.62;EUR;6.62
INV-EU-2026-4232;11.08.2026;order_UCyUOdzrx3odE5;RCPT-EU-100232;Elias Andersen;Vienna;Paid;Card;EUR;9.83;EUR;9.83
INV-EU-2026-4233;05.08.2026;order_Mby1DrLnsOF21e;RCPT-EU-100233;Lena Fischer;Dublin;Paid;Card;EUR;7.15;EUR;7.15
INV-EU-2026-4234;07.08.2026;order_oLVdyOCBw0KX31;RCPT-EU-100234;Sophie Schneider;Amsterdam;Paid;Card;EUR;7.50;EUR;7.50
INV-EU-2026-4234-DUP;07.08.2026;order_oLVdyOCBw0KX31;RCPT-EU-100234;Sophie Schneider;Amsterdam;Paid;Card;EUR;7.50;EUR;7.50
INV-EU-2026-4235;07.08.2026;order_9Idze5JuPjLeRC;RCPT-EU-100235;Luca Weber;Antwerp;Paid;Ideal;EUR;4.41;EUR;4.41
INV-EU-2026-4236;03.08.2026;order_ESLRzeMa5GfI4D;RCPT-EU-100236;Finn Novak;Dublin;Paid;Card;USD;38.98;EUR;35.76
INV-EU-2026-4237;10.08.2026;order_QIWAg5Thg3BwYE;RCPT-EU-100237;Bram Meyer;Antwerp;Paid;Ideal;EUR;39.49;EUR;39.49
INV-EU-2026-4238;20.08.2026;order_1LsviFcGz8eI8w;RCPT-EU-100238;Lena Schneider;Antwerp;Paid;Ideal;EUR;3.91;EUR;3.91
INV-EU-2026-4239;06.08.2026;order_AXexsYuV0zOg74;RCPT-EU-100239;Marie Fischer;Amsterdam;Paid;Ideal;EUR;9.21;EUR;9.21
INV-EU-2026-4240;07.08.2026;order_475ZDqEAg8onFE;RCPT-EU-100240;Noah Bakker;Antwerp;Paid;Card;EUR;5.79;EUR;5.79
INV-EU-2026-4241;15.08.2026;order_Ma1D5FIjCPAOhz;RCPT-EU-100241;Luca Novak;Munich;Paid;Card;EUR;14.00;EUR;14.00
INV-EU-2026-4242;01.08.2026;order_1dUMWeatMRUtl3;RCPT-EU-100242;Hanna Meyer;Frankfurt;Paid;Ideal;EUR;3.75;EUR;3.75
INV-EU-2026-4243;16.08.2026;order_jEqUk9QNYYBXba;RCPT-EU-100243;Jonas Schmidt;Cologne;Paid;Card;EUR;5.79;EUR;5.79
INV-EU-2026-4244;10.08.2026;order_MAqqa4Vr2qZi3u;RCPT-EU-100244;Bram Rossi;Lisbon;Paid;Card;EUR;0.56;EUR;0.56
INV-EU-2026-4245;15.08.2026;order_bTgWtq1B0gtpPs;RCPT-EU-100245;Sophie Schmidt;Hamburg;Paid;Wallet;CHF;24.74;EUR;25.19
INV-EU-2026-4246;03.08.2026;order_TNQPf2l4yAZqWP;RCPT-EU-100246;Mila Müller;Cologne;Paid;Card;EUR;12.79;EUR;12.79
INV-EU-2026-4247;22.08.2026;order_DP5kpq0NxxKVUD;RCPT-EU-100247;Bram de Vries;Amsterdam;Paid;Card;INR;1205.07;EUR;13.24
INV-EU-2026-4248;09.08.2026;order_ANijCQkdVP6NMs;RCPT-EU-100248;Jonas Jansen;Rotterdam;Paid;Card;EUR;8.20;EUR;8.20
INV-EU-2026-4249;10.08.2026;order_3jNsMj9Ej1yhzC;RCPT-EU-100249;Ida Rossi;Cologne;Paid;Card;USD;7.02;EUR;6.44
INV-EU-2026-4250;25.08.2026;order_0qqXTSG9rivrp2;RCPT-EU-100250;Lukas Weber;Dublin;Paid;Wallet;CHF;7.50;EUR;7.64
INV-EU-2026-4251;06.08.2026;order_K086E57F9K0z0L;RCPT-EU-100251;Bram Andersen;Munich;Paid;Ideal;EUR;9.02;EUR;9.02
INV-EU-2026-4252;13.08.2026;order_k8hTaaAni8qe43;RCPT-EU-100252;Emilia Weber;Dublin;Paid;Ideal;EUR;14.64;EUR;14.64
INV-EU-2026-4253;18.08.2026;order_HYpzT7d47tLAeJ;RCPT-EU-100253;Jonas Wagner;Munich;Paid;Card;EUR;1.62;EUR;1.62
INV-EU-2026-4254;20.08.2026;order_MfA63LdVzmRYLY;RCPT-EU-100254;Noah Novak;Antwerp;Paid;Sepa;EUR;10.76;EUR;10.76
INV-EU-2026-4255;16.08.2026;order_RFYlqs1WLidZYJ;RCPT-EU-100255;Bram de Vries;Lisbon;Paid;Sepa;EUR;7.01;EUR;7.01
INV-EU-2026-4255-DUP;16.08.2026;order_RFYlqs1WLidZYJ;RCPT-EU-100255;Bram de Vries;Lisbon;Paid;Sepa;EUR;7.01;EUR;7.01
INV-EU-2026-4256;22.08.2026;order_odye5g08LbkCMd;RCPT-EU-100256;Finn Bakker;Antwerp;Paid;Card;EUR;6.46;EUR;6.46
INV-EU-2026-4257;12.08.2026;order_dHRG8aQF07PQMX;RCPT-EU-100257;Paul Andersen;Amsterdam;Paid;Wallet;EUR;9.54;EUR;9.54
INV-EU-2026-4258;12.08.2026;order_QIioQeBOHEyacG;RCPT-EU-100258;Luca Jansen;Amsterdam;Paid;Wallet;EUR;5.59;EUR;5.59
INV-EU-2026-4259;11.08.2026;order_i1wSRnykUwgLJb;RCPT-EU-100259;Finn Müller;Berlin;Paid;Sepa;EUR;6.31;EUR;6.31
INV-EU-2026-4260;18.08.2026;order_KjlppTr5SqM7Q2;RCPT-EU-100260;Mila Schneider;Milan;Paid;Card;EUR;19.91;EUR;19.91
INV-EU-2026-4261;15.08.2026;order_kkDv1yBNkcfFxq;RCPT-EU-100261;Luca Müller;Amsterdam;Paid;Card;EUR;5.51;EUR;5.51
INV-EU-2026-4262;01.08.2026;order_kNJgF0dOhoZS8W;RCPT-EU-100262;Paul Wagner;Cologne;Paid;Sepa;EUR;23.00;EUR;23.00
INV-EU-2026-4263;03.08.2026;order_Gwi9x2UCdyy1ya;RCPT-EU-100263;Bram Jansen;Vienna;Paid;Card;CHF;6.94;EUR;7.07
INV-EU-2026-4264;13.08.2026;order_5fgq6AHA1lw9xT;RCPT-EU-100264;Sophie Bakker;Milan;Paid;Card;EUR;10.41;EUR;10.41
INV-EU-2026-4266;12.08.2026;order_cLyC2lR5N8RMgF;RCPT-EU-100266;Luca Schneider;Frankfurt;Paid;Card;EUR;5.20;EUR;5.20
INV-EU-2026-4267;05.08.2026;order_CYyQA1gKWkyxWg;RCPT-EU-100267;Paul Andersen;Amsterdam;Paid;Card;EUR;9.53;EUR;9.53
INV-EU-2026-4268;04.08.2026;order_5xKrINY9pcv07b;RCPT-EU-100268;Hanna Bakker;Antwerp;Paid;Card;EUR;8.01;EUR;8.01
INV-EU-2026-4269;15.08.2026;order_UxwyaXN68MwXwe;RCPT-EU-100269;Elias Weber;Lisbon;Paid;Card;SEK;464.77;EUR;40.08
INV-EU-2026-4270;15.08.2026;order_dP1kPARDJ5Y0rB;RCPT-EU-100270;Noah Weber;Hamburg;Paid;Card;EUR;5.35;EUR;5.35
INV-EU-2026-4271;18.08.2026;order_S21lMVJBzIsNMI;RCPT-EU-100271;Emilia Wagner;Amsterdam;Paid;Card;GBP;4.99;EUR;5.81
INV-EU-2026-4272;06.08.2026;order_nll99T25gwqcGv;RCPT-EU-100272;Paul Bakker;Dublin;Paid;Card;EUR;12.16;EUR;12.16
INV-EU-2026-4273;07.08.2026;order_wWJZN1IMhUNP70;RCPT-EU-100273;Hanna Bakker;Munich;Paid;Sepa;EUR;12.76;EUR;12.76
INV-EU-2026-4274;23.08.2026;order_XkRXG2eYiwyWFB;RCPT-EU-100274;Hanna de Vries;Berlin;Paid;Card;EUR;5.76;EUR;5.76
INV-EU-2026-4275;01.08.2026;order_jrnVuu0bhJx6eN;RCPT-EU-100275;Elias Andersen;Frankfurt;Paid;Card;EUR;10.94;EUR;10.94
INV-EU-2026-4276;12.08.2026;order_HpyIvNLgjIAYpT;RCPT-EU-100276;Elias Rossi;Cologne;Paid;Card;EUR;5.48;EUR;5.48
INV-EU-2026-4277;17.08.2026;order_x1tcsTJ1WyvVNs;RCPT-EU-100277;Emilia Fischer;Amsterdam;Paid;Card;EUR;10.39;EUR;10.39
INV-EU-2026-4278;25.08.2026;order_FxM7KB4qFiwrx4;RCPT-EU-100278;Lena Andersen;Lisbon;Paid;Card;GBP;10.68;EUR;12.44
INV-EU-2026-4279;24.08.2026;order_4GFq0IrRrUwEOs;RCPT-EU-100279;Sanne Wagner;Antwerp;Paid;Card;EUR;8.83;EUR;8.83
INV-EU-2026-4280;09.08.2026;order_U44HbKEDqsafH9;RCPT-EU-100280;Finn Novak;Amsterdam;Paid;Sepa;EUR;13.34;EUR;13.34
INV-EU-2026-4281;08.08.2026;order_htSuoqcND7qyP9;RCPT-EU-100281;Finn Schmidt;Amsterdam;Paid;Wallet;EUR;0.88;EUR;0.88
INV-EU-2026-4282;04.08.2026;order_leniRNRDvKcgJx;RCPT-EU-100282;Sanne Rossi;Frankfurt;Paid;Card;SEK;100.34;EUR;8.65
INV-EU-2026-4283;22.08.2026;order_YfdtXILslKuzWm;RCPT-EU-100283;Elias Müller;Antwerp;Paid;Sepa;EUR;4.23;EUR;4.23
INV-EU-2026-4284;20.08.2026;order_Qul7M6uHwqk79F;RCPT-EU-100284;Lukas Schneider;Hamburg;Paid;Sepa;EUR;4.28;EUR;4.28
INV-EU-2026-4285;10.08.2026;order_ntvybouROBTO3j;RCPT-EU-100285;Lukas Rossi;Antwerp;Paid;Card;USD;7.69;EUR;7.06
INV-EU-2026-4286;09.08.2026;order_7Ctq2C12BJokPN;RCPT-EU-100286;Lena Bakker;Hamburg;Paid;Card;INR;333.30;EUR;3.66
INV-EU-2026-4287;20.08.2026;order_WOnDCqY0FQoMNb;RCPT-EU-100287;Mila Andersen;Lisbon;Paid;Sepa;EUR;5.18;EUR;5.18
INV-EU-2026-4288;09.08.2026;order_1zphUIve7wjdnu;RCPT-EU-100288;Bram Jansen;Munich;Paid;Sepa;EUR;6.04;EUR;6.04
INV-EU-2026-4289;01.08.2026;order_eLOW6RT9zGegOF;RCPT-EU-100289;Lena Wagner;Munich;Paid;Card;EUR;13.45;EUR;13.45
INV-EU-2026-4290;20.08.2026;order_ItbQ6WrQGpwozc;RCPT-EU-100290;Lena Wagner;Vienna;Paid;Sepa;EUR;3.92;EUR;3.92
INV-EU-2026-4291;19.08.2026;order_yXamnB9KahHXYs;RCPT-EU-100291;Sophie Rossi;Cologne;Paid;Card;EUR;6.43;EUR;6.43
INV-EU-2026-4292;07.08.2026;order_frHXNVdAEy5w1Z;RCPT-EU-100292;Lena Novak;Lisbon;Paid;Card;CHF;2.36;EUR;2.40
INV-EU-2026-4293;24.08.2026;order_jXgWHaogFH4h1E;RCPT-EU-100293;Lukas Andersen;Vienna;Paid;Card;EUR;7.54;EUR;7.54
INV-EU-2026-4294;24.08.2026;order_IwiROLkFUrt0mK;RCPT-EU-100294;Noah Bakker;Munich;Paid;Ideal;EUR;2.44;EUR;2.44
INV-EU-2026-4295;12.08.2026;order_kWAphS4bfi5aYs;RCPT-EU-100295;Sophie Novak;Vienna;Paid;Card;EUR;14.32;EUR;14.32
INV-EU-2026-4296;08.08.2026;order_Q0MdkfRy4kPHqY;RCPT-EU-100296;Marie Wagner;Berlin;Paid;Card;EUR;3.57;EUR;3.57
INV-EU-2026-4297;05.08.2026;order_8ZOJgyVh1wOexP;RCPT-EU-100297;Luca Wagner;Vienna;Paid;Card;EUR;7.46;EUR;7.46
INV-EU-2026-4298;21.08.2026;order_ZhOM8I3KNjIUjH;RCPT-EU-100298;Noah Fischer;Berlin;Paid;Card;EUR;1.60;EUR;1.60
INV-EU-2026-4299;02.08.2026;order_J4G4oQ65lRkN2F;RCPT-EU-100299;Jonas Meyer;Milan;Paid;Card;EUR;2.57;EUR;2.57
INV-EU-2026-4300;23.08.2026;order_uTNNUgdQh5NNNY;RCPT-EU-100300;Bram Novak;Amsterdam;Paid;Card;EUR;25.41;EUR;25.41
INV-EU-2026-4301;24.08.2026;order_834zY2Ahnvk9SN;RCPT-EU-100301;Mila Rossi;Milan;Paid;Card;EUR;12.92;EUR;12.92
INV-EU-2026-4302;23.08.2026;order_euJLy7VZWPFCRz;RCPT-EU-100302;Luca Fischer;Vienna;Paid;Wallet;EUR;16.95;EUR;16.95
INV-EU-2026-4303;24.08.2026;order_cC0mJlGqncKc2d;RCPT-EU-100303;Sophie Schmidt;Rotterdam;Paid;Sepa;EUR;19.37;EUR;19.37
INV-EU-2026-4304;03.08.2026;order_IxgOyJfJuvlzxQ;RCPT-EU-100304;Luca de Vries;Antwerp;Paid;Sepa;EUR;1.43;EUR;1.43
INV-EU-2026-4305;15.08.2026;order_90MSvt23GMk3mA;RCPT-EU-100305;Finn Schmidt;Hamburg;Paid;Ideal;EUR;27.19;EUR;27.19
INV-EU-2026-4306;16.08.2026;order_X10wmquk4PQlMq;RCPT-EU-100306;Sanne de Vries;Munich;Paid;Sepa;EUR;8.40;EUR;8.40
INV-EU-2026-4307;23.08.2026;order_RARZRCg8Wtwm2x;RCPT-EU-100307;Ida Rossi;Berlin;Paid;Card;EUR;28.83;EUR;28.83
INV-EU-2026-4308;04.08.2026;order_WM35nQRlkHS79U;RCPT-EU-100308;Elias Weber;Amsterdam;Paid;Card;EUR;6.03;EUR;6.03
INV-EU-2026-4309;25.08.2026;order_M3zg7oHn7L4bB4;RCPT-EU-100309;Mila Müller;Amsterdam;Paid;Card;EUR;2.04;EUR;2.04
INV-EU-2026-4310;16.08.2026;order_hykNNDciXlzpTt;RCPT-EU-100310;Emilia Müller;Rotterdam;Paid;Card;EUR;4.25;EUR;4.25
INV-EU-2026-4311;09.08.2026;order_X06P5DoXrAn2l9;RCPT-EU-100311;Lena Weber;Munich;Paid;Card;EUR;22.71;EUR;22.71
INV-EU-2026-4312;15.08.2026;order_nau0Bpo0lAE1Y4;RCPT-EU-100312;Ida Weber;Frankfurt;Paid;Sepa;EUR;17.94;EUR;17.94
INV-EU-2026-4313;04.08.2026;order_EkAAg9mLQFZ490;RCPT-EU-100313;Bram Bakker;Vienna;Paid;Sepa;EUR;4.22;EUR;4.22
INV-EU-2026-4314;05.08.2026;order_VLfuAdSa3w3fbh;RCPT-EU-100314;Lukas de Vries;Lisbon;Paid;Wallet;EUR;4.98;EUR;4.98
INV-EU-2026-4315;22.08.2026;order_HXg4SOoz22X2Ur;RCPT-EU-100315;Emilia Schmidt;Munich;Paid;Card;INR;148.54;EUR;1.63
INV-EU-2026-4316;02.08.2026;order_NY0xvNKgLH4oWJ;RCPT-EU-100316;Hanna Bakker;Hamburg;Paid;Card;CHF;10.27;EUR;10.46
INV-EU-2026-4317;08.08.2026;order_OGJerbMQ9twDkS;RCPT-EU-100317;Paul Meyer;Vienna;Paid;Card;EUR;6.35;EUR;6.35
INV-EU-2026-4318;06.08.2026;order_S8Dry4VlvFNrgQ;RCPT-EU-100318;Sophie Bakker;Lisbon;Paid;Card;EUR;33.12;EUR;33.12
INV-EU-2026-4319;03.08.2026;order_TTywmzQxyJ60yA;RCPT-EU-100319;Paul Weber;Hamburg;Paid;Card;EUR;6.75;EUR;6.75
INV-EU-2026-4320;24.08.2026;order_Cdhx34yhBURp26;RCPT-EU-100320;Hanna Bakker;Milan;Paid;Card;EUR;17.87;EUR;17.87
INV-EU-2026-4321;20.08.2026;order_oZuz6AJtt8QxAz;RCPT-EU-100321;Luca Schneider;Amsterdam;Paid;Card;EUR;6.89;EUR;6.89
INV-EU-2026-4322;02.08.2026;order_IzbdniuDFaaVXm;RCPT-EU-100322;Paul Novak;Amsterdam;Paid;Card;EUR;3.97;EUR;3.97
INV-EU-2026-4323;24.08.2026;order_gSM9ExWaFKM8gt;RCPT-EU-100323;Noah Schneider;Milan;Paid;Card;EUR;10.91;EUR;10.91
INV-EU-2026-4324;06.08.2026;order_wi6hafLvEBZtKh;RCPT-EU-100324;Mila de Vries;Dublin;Paid;Card;EUR;21.55;EUR;21.55
INV-EU-2026-4325;03.08.2026;order_D8PEacbR0pHNCC;RCPT-EU-100325;Luca de Vries;Antwerp;Paid;Sepa;EUR;7.24;EUR;7.24
INV-EU-2026-4326;04.08.2026;order_vHmLSVZqQ0kl1S;RCPT-EU-100326;Elias Rossi;Vienna;Paid;Sepa;EUR;5.43;EUR;5.43
INV-EU-2026-4327;03.08.2026;order_N0nGyewcWf5NAo;RCPT-EU-100327;Bram Bakker;Antwerp;Paid;Card;EUR;4.24;EUR;4.24
INV-EU-2026-4327-DUP;03.08.2026;order_N0nGyewcWf5NAo;RCPT-EU-100327;Bram Bakker;Antwerp;Paid;Card;EUR;4.24;EUR;4.24
INV-EU-2026-4328;02.08.2026;order_9Sg7eAK2apWgLn;RCPT-EU-100328;Jonas Fischer;Munich;Paid;Card;EUR;8.27;EUR;8.27
INV-EU-2026-4329;01.08.2026;order_1VG0QFuqzB9mke;RCPT-EU-100329;Ida Jansen;Milan;Paid;Card;EUR;12.44;EUR;12.44
INV-EU-2026-4330;11.08.2026;order_rhWuIZMV9C6iNg;RCPT-EU-100330;Sophie Andersen;Antwerp;Paid;Card;EUR;1.38;EUR;1.38
